time_step;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44
10;5.693572600055035;26.10129718269484;36.03715476799162;18.46322154246114;35.45330506921708;25.9525502716925;36.00442425891493;21.67042209464651;11.409667409529971;26.101369190905626;30.152310919027837;33.12216435570976;29.50540000377338;17.83620743563132;31.886009553884175;39.1521345211337;23.200658741719632;29.054527670132995;36.97693625151533;38.466521430737124;12.493570710238005;23.882305900168728;12.225817198521437;43.79095359836067;28.523711714991595;18.620742859311633;27.536397379412513;34.48999632370176;27.230899133901264;27.931167780593917;24.31741165973918;27.931194487215087;26.72143953987168;27.931165075453528;15.550540284554543;16.773429857144013;12.62200020933297;26.961555878204262;28.36488723194868;41.355764744461624;23.31441692038358;29.16026928728201;27.937072352526087;32.70846786838658;24.318264076043448
11;5.6550345442550105;23.34560979801154;35.51452878412183;17.190482458678545;35.81275465986918;25.889317094502946;37.034494588517134;20.53428162442637;11.256823367265916;23.345681908648913;28.31649656704323;30.960464085347784;29.492842937813148;18.694337050232278;33.15081292043027;35.01860373921865;23.356968315926952;29.54823130073564;33.78456091108981;34.315810047585025;12.3963553250828;24.009134636280034;12.563881081271095;39.11366581326673;29.050282361084907;15.27571986863206;26.54269189813775;33.23719172208649;23.654329339514483;25.157048139998032;22.35669775977687;22.91366021723877;24.940780516021533;22.91363071868794;14.91614220430387;16.99566115042381;12.672891200765452;26.198533933583196;29.257391195485116;36.9885714875237;21.5022277209627;32.51619310755397;28.693353897841188;31.82048482019865;21.767209294643564
12;5.688239136125762;23.884819709212056;35.494458339462454;16.032636893704495;32.09714035747583;26.63307955283607;35.008907697768784;20.270176273914394;11.625894799882266;23.88489180308763;28.726962614567608;28.81528688152364;28.636870928004964;18.37217157327759;30.726690584296247;35.827418558709056;23.5256132636748;30.735600507459036;33.228799077894;34.58324130297035;10.891068730902463;24.15004286910563;13.211724041725798;35.82351336951899;29.41977975613313;13.239998707464634;24.963871064349714;33.98523773769828;22.226524479936383;24.22325525362689;22.81453640899252;19.860078466365092;24.87221192742324;20.74551350866089;16.558182436851887;16.979614430346928;11.727215497075273;25.999222681310652;23.712033180823365;32.412579137206976;20.203576725409793;26.901371699522453;28.020632268890555;32.717068014617304;21.049143499449794
13;5.492782208777558;17.98743202403191;35.493706001159204;16.794762034860472;33.30121592698569;23.22781289628742;38.4271419182838;21.529561511663353;11.271305324905985;20.66473281340528;28.097188390764146;31.420242485771293;27.37790730030511;22.736563953592526;33.61394730926248;20.972352680374637;22.926559834291186;33.276600376204144;32.483695565219364;23.306752099999372;10.875660184391174;24.16852381139908;15.682277581455716;34.33834010990846;33.122382061438714;9.253942616787096;24.602245897762444;34.23742384109494;23.146938082546306;25.730276129036195;23.798130639651255;19.162358671373788;27.279603405367713;23.404829760328017;16.289908294032802;16.87770001957757;14.042025689105287;25.44043910994128;26.170872381760812;33.22335260247186;19.03606023985968;29.41596989959505;28.31991444535038;33.26497907207165;23.354016791407965
14;6.115865396902307;19.970059213959956;37.86490021234073;19.105148923421194;33.02870874837768;28.63277494541585;42.89431340617955;22.2551585631351;11.716218405845735;20.848891901020668;31.198863994307136;27.39721431235811;30.055113520802447;26.329792497475857;37.53246999605042;28.154200560476394;25.239325183955923;36.18903324123765;38.986076071125545;27.614150995864794;15.429738075619834;24.951788667797413;17.22144826834126;39.44220225400274;34.8508968163664;9.589895060665262;27.29209888510402;36.31526758169456;27.394598788450956;24.590792744927068;25.988986760062495;22.013904130931106;27.61333102773752;23.000791263798767;17.047789846711332;17.637613450231736;16.716611384043034;25.964343369436744;26.30815048906743;33.97038135618544;21.762466986949246;36.303434917876004;27.072499749330824;33.61698826986157;29.10670391626491
15;6.321838257168466;20.208924466332707;39.23745031071234;19.19052529247158;31.176751075055602;28.272609946636184;44.05360392826847;22.213076913303986;12.137649498090159;20.907219718164892;30.72946134873217;26.932985565390837;30.390627318700613;28.148488792349628;36.67662599127816;28.779369975792523;26.966346374714682;38.179234494525424;32.1667523959956;28.282634477481512;11.99908234078692;27.2289291397053;17.09814388373226;37.44352060401002;37.08190204719369;10.19014399707134;28.011809199098465;38.435441080534524;27.4400800654237;22.99137308421284;27.76161197563382;20.613865038692687;27.34196227465409;21.109901764962334;17.261745566005235;17.70991222931068;14.202139421891246;25.783874834027266;26.962943689430517;32.71658141656654;22.54615703376204;32.99478062417276;28.274584500309448;32.44133697119235;24.976289731564076
16;6.429694255682756;23.846009044103138;42.02787551997515;20.840735249173473;34.69671871709922;33.10995455873736;48.30475501329113;22.029716990596757;12.432499572306053;27.21869490526575;37.09323134910168;27.889358459228188;32.62509716596539;31.96839375436192;38.79923085773745;34.15992590638159;28.540641985250424;40.288066273647146;36.04639688281414;33.449453710621064;11.964739021909452;28.959760209680663;18.99539843091908;45.81502833935264;41.058902657132165;9.52040178946589;27.94591707899954;45.46105081362154;32.55280366278207;26.93579935779782;30.359771895536987;20.99731982049586;30.232533860160636;24.472994538181208;20.488527708803172;19.517851016405853;12.611148862431138;29.380522332320396;28.521149511962594;35.04821365070659;22.099089510260768;32.73192280486329;32.7416357444113;38.0925446371877;26.348253739156146
17;6.216858053179717;22.754531636498882;40.79674679919407;21.31391194855826;37.4025543343225;34.639445562537105;46.73884050515385;22.49453773346551;12.803607413360302;26.038975190570078;36.901520857996836;27.40703586329173;34.31304139585592;31.87877087874317;40.91475420558516;30.336380784077544;31.560239181120163;40.46560832307395;35.68519858540435;29.654763612196035;13.141320441961794;27.537947196904632;18.525192027441218;47.10302173169165;38.837479897700646;10.996991023896536;32.57417041465961;49.318107089710445;31.695287822507666;25.50275909092372;32.70937900703031;24.352329178895015;33.976493631374524;23.975858476805797;18.95562590180216;18.59344145351974;11.207038116782693;29.843190844617666;28.110230432447786;33.79926074208157;24.943457749561215;35.424564922173396;33.11126173308671;38.5482717318218;29.28266396442851
18;7.341238795466047;24.610718654568732;46.126595514151155;24.05398741436574;41.83529400819413;35.92850873870251;53.504124494061486;22.235461456709853;15.231041526022224;26.47984448099061;39.31561465863997;32.426215936100846;40.29867532759843;33.63430136500974;42.637237131810515;27.899984050750383;35.25671706123229;41.9808504393094;38.782503788072816;32.24907726233446;16.124581773973258;32.58980368249385;22.420945501219887;53.71162231587635;42.41910030432393;12.305027986474435;34.376763859189104;53.45260420424876;31.536225799416684;31.504743409021362;36.48823501537656;29.56530800217933;37.475115100257035;28.32193917478;15.927408725242381;19.571206586783024;11.111031592600812;34.08602383324852;34.526706461005965;40.888904392477656;27.416694387054267;39.05233814557194;35.341602920361815;43.969190032136176;28.559506587010237
19;7.666669451919004;26.463540022956277;47.566879738619164;24.722602405314984;40.16277819627325;39.182536778423746;55.486407026716456;21.834955072752866;15.65939574136882;30.87256339965508;41.08723462328261;35.34271408870565;41.46977117789872;35.286344607059014;44.511101426295454;29.76884954922141;37.20882842133182;48.30034641659987;36.76664544198681;33.3334389987259;15.973025320627917;36.1737161621212;26.427528808537602;52.077163289753194;45.460297894225356;13.50943941823549;37.18442258300626;56.49863459855153;31.539316972858757;33.1858563538993;38.91857744720183;30.78295321515931;43.141429186157694;29.588816252985445;18.4807866697221;20.81247710985623;13.119810510617649;34.1896748424593;39.99540588908169;42.695614609772505;29.91969240700614;42.33053036265821;34.54030253906583;46.52738852162266;30.144258573197018
20;8.3939389955261;27.195294618286077;52.330466273618455;26.555180124750038;44.70603793847463;39.04523740325586;61.87422797141853;21.553619390970027;17.650589416157576;38.271839422984996;42.738161219086166;44.91951510386851;44.22241026830191;37.69022718532758;57.17571816663818;29.20311362919703;42.58770008529107;56.30440030230115;43.499933176082564;33.882194441652665;18.83824125725973;37.34142852902823;28.244352475597793;55.086537075081864;45.67556266964032;13.137706040831306;37.99800290126927;61.37001942076975;34.46628917292406;49.0686846347958;43.63010285744737;37.580340124164564;48.15445344476033;35.40583565788298;19.147187868949647;25.30851947876694;13.475069857584266;36.33885293945326;43.669443615273615;45.46570272353087;27.962512167570857;47.98774634482877;39.80465416475224;51.617002401113425;33.98216230601761
21;8.608809282268249;27.89823740823612;53.70342571710335;27.03647767107092;45.558707378033056;42.944109521880605;63.48528606969378;22.57204013284217;17.717204210793337;37.54997919699852;43.775076453441656;44.62347558954316;46.85451178727162;40.690041073946794;55.426247367832225;30.927095956731215;41.60935220846234;54.969021617381195;43.94773301575334;35.34053818850156;20.429179900022046;37.41313960091873;28.487874783998514;57.27190421700269;47.86426974092629;15.069388075916942;41.262184837590375;65.9178939734359;32.27319547790506;40.38360196486251;47.196143188408136;37.32469388182792;46.82197281333722;39.41256271532143;16.438588407740184;26.63442629027769;12.821588371237308;37.6045343600612;45.136962869212624;48.127473631936745;30.983899179011676;49.229865551021675;40.24096274863893;53.01945803344961;33.2719008211447
22;8.657275432565937;28.27060151593997;54.279221127272834;29.558032895856407;50.48183675686011;46.65218711924019;66.57823653032098;22.52875248772276;18.024449724901352;42.973760790083745;44.91832526620609;48.284867634316306;49.41959566702879;41.6097448395015;55.87805596225356;36.09536879846951;41.66165885585855;57.19323011146646;46.65492156321549;41.7231038875667;20.5326459058039;40.90061265792446;28.79123905220346;59.871539642628335;51.84104058813568;17.766588704958437;43.14970892351797;71.954869979105;35.675895712645136;41.19256015992057;48.57385360559314;39.21567148509953;49.049950522916326;40.19455754077993;18.384108773441355;27.771006184223516;15.26915364006066;38.85846961200917;46.84432422825337;53.732387106237965;34.361381173187496;50.46723129395373;39.788817349205516;53.064521539295896;34.30947806972027
23;8.565523469203278;29.547975032693213;54.47979785093976;32.97131456661396;59.787845088018145;45.37998876194024;66.43331067032338;22.516580921344882;19.146905260977405;44.368888546694116;44.86805373357415;45.0697310359163;51.7892899792592;43.65455778232172;54.6976907591453;36.63061212957617;44.44016218140801;56.09898331328762;49.3037800628508;44.94899876196127;21.549704817492536;39.837143755828016;26.14485347996121;59.39687215556653;54.43253375793342;18.166407198542494;42.959991941554456;66.84331919503747;38.62962559393672;44.83686051857886;48.4163150369118;37.21667573427118;53.80967599531624;40.495583302580656;24.540725998003467;29.73892517077681;17.42405774553895;39.08711214644293;46.679720944172736;57.02389439052594;34.74246085898576;52.32152935495257;37.82318265813644;55.2332919466607;36.57585545987342
24;8.286730150943558;31.158900291662516;54.04944643648487;33.16177812587121;58.89223644212757;48.271335428426056;67.07918443910602;22.56384083306505;20.237315525002817;44.66347224178049;45.004870254280824;46.99031389169674;54.39827011763108;41.96629440829949;55.72021293851787;37.8055333769191;47.96685518105715;50.76295156658455;54.699150536859364;46.2390008335189;21.679718733063847;39.657524185368004;22.45555758275957;62.38037344936045;51.04095717991596;19.67305328134406;48.664815930727045;68.93290316130974;41.000362841554285;45.55841370007927;48.58143482049245;32.87502710017025;51.150852956225;41.36499433738786;21.079649041750105;30.411500799181525;19.797455179112877;42.256434245683664;50.716339490062936;53.56304441204331;37.10182260062417;51.91881923529177;39.83007971122568;57.186856563712816;32.56675259238622
25;8.289829836925987;34.53171887616215;54.80091056701261;35.27395170858489;56.382433637915916;47.98297107594253;68.01287304231866;22.544005591926915;21.547804193645735;50.44992318869925;49.04634271952549;47.573396387239924;56.625728331983225;42.36721466902879;59.483870153799224;37.47906789340883;50.95844807992877;58.3295448784472;59.734141773448336;49.86455353646042;19.205788593106128;40.92452836790322;25.72522983296968;69.35881137758992;49.61509283925688;19.86712281175753;52.18780154801681;72.08711921641932;42.62345068408227;50.39282378333383;49.84698953911252;32.39500642597301;57.346811439701064;41.523452119822515;23.538016288836;29.530723021570477;22.15075710606838;47.14265487718238;57.28774949993988;58.215147934779296;36.930565897323966;54.84697954215807;43.50757922223274;55.26700600744115;38.70422983032956
26;8.445280445051257;32.63992584842308;55.32053935885162;35.23739483626422;60.277716360678504;51.55476462382788;70.29664610431043;22.633374029552847;20.433707536774733;48.89154225029057;53.93222889105236;50.303993549525075;62.46609879301109;43.01587430567865;60.5543505751726;37.1076590607772;53.345885082237984;56.854876077064255;55.65955528046812;50.2265946736071;19.690073088942235;42.59502140343714;30.301443625545417;71.01214441916983;52.892462238557144;20.46926164281104;53.76182019079029;71.79473075869345;42.62552836219792;50.31168387005482;47.325642293931864;35.602991433632695;55.044767107660256;41.36016799915305;22.85715854947995;28.092514630746322;22.65368980884134;48.368763015245634;53.82742225367796;60.74713509487317;39.24201212190467;57.12487794134231;48.82803337363721;56.08113563638626;37.327981199388255
27;9.538559098400569;38.533338193254004;61.911052067492164;38.20428859418211;67.53655109413043;53.28512455727111;77.60005231099218;22.712185250229457;20.97705748080608;49.60279117173162;57.10298468978986;56.13688961901773;68.30460991390306;45.351366116898646;64.15723014017931;46.31861435218007;58.13382270743029;60.78953959151018;61.30309518901077;57.468602001830895;21.857091947269936;46.635219001884934;34.34848355293389;78.84283750738487;57.244890548450634;22.57929841483469;56.738801426529996;76.5224935365402;42.04194051395847;48.43312421563144;53.08180742500501;36.41461662264082;55.767871956237634;46.36942224926733;23.062890396876423;30.803110976323673;23.93572544390323;54.49269679182947;61.60985953932765;62.858566117409474;42.1331826930681;65.29464656269954;55.06852337812352;64.30230124070049;41.52724340136679
28;11.178010084342827;36.478904342978275;69.25863475402032;44.65214598279703;69.8420992027333;57.41403141520719;87.24074527826824;22.98914564183089;21.507463975151612;54.68264658819386;63.26659160012822;56.884135608001394;72.66856157921818;48.18489281289773;68.88349947593152;41.67380519741944;57.96430519311346;63.9282763412735;66.03804319056738;52.37501093603776;22.613829062054805;48.15955342425457;37.116242983025636;78.25884827025855;65.24079115057617;25.895534575479324;57.20143579678787;77.62494491221396;44.7822482231506;56.65309120671205;53.951539444421435;39.21468738134641;54.387296991269174;49.498466947449515;29.545376997905787;31.35599013939945;22.86684338204403;56.249297856282155;65.61567826619802;74.1364057063891;46.160433315499176;72.22468858961423;56.92598338431607;73.76959100016927;45.010170626982536
29;11.710699564904248;37.6696813889517;72.62960823487657;43.188761201255176;79.1601359032496;60.29126678433363;87.07489917650415;22.88703532768617;21.045619601425443;55.764384342769546;66.68732512196082;58.50018246614553;71.29312105280782;49.75168503256951;67.18805043547565;43.56655606355214;57.715577157903496;71.71423190586958;67.4500077600099;54.548378621607554;24.053734652299052;48.888325809829574;37.559787842568014;81.47996433689822;68.16888738273252;24.166071740379067;62.111846161777976;75.61677707121822;48.70442750561382;55.52665534897573;55.764368077461825;41.4971979169831;56.47334157566427;47.15961768253105;34.27261136384221;33.80984798935651;25.126579491959678;55.7383116398609;66.44385150657718;78.69735846682416;48.94637009309237;73.8910747480086;57.74564026868851;73.21614685654491;48.98692864462692
30;11.597898074726054;39.97520321809006;73.48137912769471;43.810235469804;79.93779814576018;63.328449668628025;86.83154154978128;22.30658603737773;21.909735307505855;56.75015738699734;66.33356150049053;57.95428128977586;72.96510977933471;50.69673078965541;67.14484822672239;45.543813015290965;59.21483116622541;72.81105736923672;67.3378995688866;56.25523570239081;24.796981372741833;51.137812827112704;36.0449409380439;81.11993741416661;70.69713804122368;23.035386183095476;67.84336383447706;78.21772920587921;49.67461541207471;57.11288171852576;60.90047904541963;42.76775010465869;56.6975519703011;47.86067846261338;35.44357266227708;34.501158976365446;24.333276389507127;57.683149407276915;71.48554175346098;82.033818079416;49.20001958239877;75.5134365722246;56.77098400856627;70.10545912891048;53.142812819569585
31;12.621652632103904;45.08339572485775;79.01947326365816;44.136146118264776;80.14289240488108;65.03967656896965;92.15335485531044;23.500349218177508;23.157528724747458;53.7696252344515;68.11734147197338;57.62599715130665;74.72313541280131;53.6837662704189;69.4288172447355;58.75097822555963;63.488710523052106;76.25959665656579;72.10406524753267;57.36301493401512;26.561411357066554;50.4945547840918;40.56283955211314;81.64761116085482;69.24274395046181;23.933480953664503;67.31952264575607;76.81807187938384;48.94827860198677;51.68177205539053;62.263342332960455;48.19012344775657;64.42181299932008;48.82615655472546;34.48364270448337;35.60054822888271;24.483251253670797;59.41032810706307;70.88092622614754;77.93836185822661;52.18238265486727;76.12183079478842;59.63523654556566;73.28656805918551;55.19214976213752
32;13.468010332562875;46.645460620631354;82.42988821438982;46.76970895554928;80.49457046561032;68.26286321856043;95.95286862955818;22.33219441833121;25.52024372820153;61.10528710435141;71.0292753561241;64.74544040282989;74.67123911565177;58.98155768748899;73.1387919699563;55.7427240096021;64.625149660961;74.62314848094212;74.13279386327332;57.48055571857267;27.00466579431879;54.37632809115953;42.98683053047417;87.01949294442714;70.4226991914888;24.698303029668168;70.96263923120283;81.16825162239711;56.11296553464121;59.98548810935539;63.1166535644366;48.96599356549163;62.96021719517455;49.26005965938719;37.43573162803236;40.13547474592775;23.874915560716794;62.31411693368847;78.90424358227179;81.62429073453292;55.28556467483278;83.63799396287598;60.967251199803115;75.32338551361724;54.915374843661205
33;14.708282241675107;45.191027756463996;88.36551306289755;50.06307159196871;83.92360009275362;68.89620632860317;101.410439131459;22.403440854736278;28.241770740986777;65.35528113480773;75.4359573469861;75.47892979926462;75.43525570111413;61.27841419999258;76.3439466700853;51.35401208881838;67.74549411569161;73.97979235009282;77.30914921030687;59.92623817685742;29.120503792191556;57.56224201206292;44.79488946398208;95.08152711006088;74.20349218427205;24.852792860782206;75.05927787550003;83.51025884459371;58.06153093766204;65.58900953218033;65.05800833773219;49.95590308040017;66.63056679347063;47.91117472717305;36.243535374893185;41.32360237257501;21.80430473098563;62.3447928295199;89.16436992275798;88.6636427035297;59.04399303128769;88.8987669187541;61.06674102432515;77.46288800256671;56.67350991755457
34;15.140064227707729;45.274011665183004;92.19815901063542;49.81506153431423;91.80277813904225;71.73917176872379;100.80831440347981;23.262147882456;28.49354769967092;62.20242932580346;82.32288582320646;76.45951572877495;77.09560343027712;64.22199446489209;76.34718847321616;58.15547448578009;71.93992098933526;87.60425992116907;83.41575036138973;62.79531742209502;30.909078582522397;57.27644197462611;43.26423309310992;96.7140924486418;78.37785704980094;24.585666112081586;73.81939749159531;85.87114025383345;57.421504792774236;66.29648408803737;65.80638566521924;51.29866165420606;70.95421814306103;58.15534578217599;39.57199710172414;42.92573705742319;21.840379493381555;64.48196437521368;87.35875688774885;89.76796471201533;58.702480628468045;91.45878549889322;62.574444220087365;80.20678194489543;66.37308992351588
35;13.856837989211607;46.01529974788827;89.80934394780952;46.31919681230365;91.11227738324288;74.5159070429568;96.08106666068122;24.514265254201327;29.35266064400615;62.17725640755015;77.77947625492232;75.20144499413233;71.68503082545352;61.34679006143979;76.85337303376994;61.28576783929055;68.916585450045;86.35818552782803;76.07713616338283;61.28284497139064;31.457332033245766;56.4383142462788;40.59786384758649;90.6999598276546;78.25169262055056;22.792986623771856;72.80504656118634;85.46482328102287;59.325645678414716;63.53139923412632;63.71605818067484;49.98609713475403;68.48398613984318;58.03777563015705;42.26669458368903;41.16567800337428;22.073372078321718;61.84519944506236;79.2589677856048;86.38952675585534;56.68658290050412;88.65818114806417;62.57254271119975;80.31238192906247;63.63906326672324
36;14.232598096453392;45.81189884251676;90.88934289214286;45.421007667295605;95.55942370491472;73.67455697857713;95.72826927253938;26.113774009480146;28.94136167396043;59.56852332919512;77.65115342417423;76.54212445661194;72.1881144245151;58.75386834488503;78.20274874277511;65.28453968414574;70.76855349489558;85.78527756840568;80.52556835643819;64.52688997931226;32.198729595626;56.694206373698385;40.157383337120194;88.44675524879807;73.35881344716148;23.913435800739556;71.38018606762375;87.97981475357159;55.33765262131478;60.31083746712061;62.1556692024795;51.0799900276809;65.9974162891752;57.516347439713435;35.439513176992406;42.47685118165067;24.075162094875473;65.16280369600362;77.98031700193955;82.7754504808759;52.49877544238115;89.1039496252891;63.53147660022338;81.63690297502481;62.57353845681188
37;13.261200923614028;45.814588339086704;88.09903642639846;48.270830458407225;95.46111284757714;72.93091699592263;105.30914255264132;22.404517671946813;29.931004214075564;62.85200755216201;81.83752760621591;78.5627368709381;77.02991984022397;61.84262751910226;80.58141907428647;56.01139911214151;70.42048158828858;85.01056240413712;86.95597482883849;65.17380655607258;34.341951803778805;58.692194027705035;42.415355248219;87.48196200725444;75.49692837889313;24.34125217497517;71.09967437711244;94.37029059387073;58.17669291138975;68.9717943529385;63.94174840231115;58.903191472961005;68.72349389157176;58.79993885100912;40.604604249555905;42.048125821844835;22.564463042138538;68.48123752893801;82.25771612022666;87.42458193491133;54.92903614945698;89.70394251200892;65.87861944790842;83.24387275427596;66.98606503615657
