time_step;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44
0;7.846716383894072;28.35046929542712;53.30580895587913;32.410143820284986;64.08895108240827;32.887888455817325;51.07638702380226;21.653939989529622;14.943611556466182;28.337850013107506;46.52485662344037;47.79444595714851;33.37349971371144;31.880779962277483;51.37554653514811;52.69311950246139;40.28680113149956;45.89046050832423;53.67470093228843;32.86934344691247;13.760364795911581;33.006888272833145;23.69840967740245;53.62964909993993;48.96661137773081;25.151779078677055;42.12661414150729;42.06201710682901;34.53945564877878;38.18788536227953;33.54478541800247;27.065130115220033;35.245173375490715;36.94227881610488;21.57224981745662;17.077206102058746;16.061066780034587;32.413136107973514;39.05817930698944;40.18868644869711;33.626454035037646;35.32869432335355;41.00435371046858;43.55044119114685;35.01106949818101
1;7.331519175157303;26.08648425861454;49.30772771578158;29.19664146955221;63.24422757135481;31.38206928246175;47.27707668903188;20.632214092145965;13.94304396826451;28.313976656094987;44.27985392819381;41.921042959357415;31.41825078719012;30.269911820524676;48.42657879622605;41.61799360945219;37.83739865730391;42.8373088172498;50.288755867159885;34.98221707303796;12.777090192220214;28.397142874433822;22.387165079051766;48.65749846777864;45.28646488479923;19.54031247585004;40.374061545787995;41.75459184587588;33.3443829318448;35.241666048151906;31.92943446725381;26.396900201641298;36.133750955557595;33.533162844347906;21.562979008961772;15.746399682194035;14.631824329019683;30.88398171357073;37.0561027586238;37.855282983538785;32.489938269688906;30.522958155917635;39.18276665293522;42.731369817910355;32.847937983987244
2;6.272908917807568;24.252109571687914;43.17570368455515;27.210419958645556;56.71487210161889;28.970548507164423;42.77636374079504;20.597182391777917;12.83347521381432;27.24963910658584;41.980417613999094;36.71564135875616;28.92873846400746;27.5576518239452;45.05266445734815;38.33362920486564;36.76885747596826;37.81887028424624;45.534537289425344;31.374850973400548;12.177526932474015;24.869642224259497;20.254524017642947;45.87711840564498;41.418088977951456;19.79475993691633;34.614886068553815;39.65576110868352;30.761867850739517;31.474790861905532;29.042243873177735;25.053307466455994;34.17475435321084;30.38613615074013;16.9726670354333;14.182317627487004;13.075520495353937;29.435857988488294;36.94890289105608;35.40533134172859;27.737082550815984;28.596862214426356;36.23797852488367;41.53824006896123;32.510587632895664
3;5.70761686820294;21.157662507025123;39.61968640977274;25.589936690311276;52.60042560785577;27.338491405219134;38.813031761451775;20.585020680266016;12.056598484858347;25.84937941840678;42.838130320275376;37.16723000573625;26.938295514083084;24.59936194065274;43.47918652911776;37.642986521021285;32.12500211998339;35.54874827346622;43.933258502080385;29.904874226917936;11.663724375290375;22.837382564982367;20.000975691432423;43.838687881238734;39.70214073354578;18.184866169054317;31.760227605551744;39.610517646317874;29.542807141037397;30.604410338411302;27.14686815905423;24.32300980758362;32.217137253207355;28.233313280733796;15.484659918152927;13.51562989906675;12.054639197994373;26.97127696114302;36.16658266322171;32.853681348230054;24.97130165112086;25.372881431577675;33.0827147489064;36.79678405159668;30.487335551552924
4;5.646792295233942;20.269376956987173;39.053043557203694;24.117684337803897;51.416405830473735;26.435374307334282;37.756669643739365;20.633144084189457;11.41755356708038;25.289818465183718;40.27411737814778;39.76003725705017;26.10209281448866;23.412800232537418;42.651997126395;36.31370179325236;30.203480735486277;34.06444124768396;42.1880599858079;28.513418928911854;11.435209919928159;22.54577793530189;19.246236975250486;44.17264814108635;35.69124593563762;16.943000376529543;31.384600719421694;39.395190296546204;28.86362223711116;28.812508481784015;26.147547352262663;24.192025844807947;32.046184536258075;27.150932781660124;14.923379973017548;12.949545081997657;10.652951267112499;26.08900442526283;33.818897807745465;34.628197925533556;24.79625459188414;24.456628987892955;32.34657089650771;34.4335064305288;29.551212948400973
5;5.660756897117069;19.482768946384315;38.37172961105866;23.969298181862303;49.36867189474464;26.33519400123894;37.155126115428175;21.6915484921357;10.87359856487838;24.55934943572481;42.04479732594697;37.668562720876665;25.485718810341123;23.16638415471214;42.043077546693794;36.368802863719544;28.255348973534566;33.13939418867896;40.50721323385347;28.53084727469955;10.920355269838018;21.60979619150168;18.947867788513307;42.952816076649;34.603053742270085;18.326100831209292;32.2435037529569;37.17237759011014;28.804919518040933;29.81061192696291;24.906298630948676;21.624285089562964;31.75058583691198;24.5727180145017;15.4717406802226;13.107223648003972;10.859222765908958;25.91226233415913;31.010626205516523;33.56556279390119;25.541776132390844;25.485820413067266;31.28104355130315;35.65683957412981;31.14349140561764
6;5.483271181340642;19.96906865561429;37.265676170359775;24.523639058356583;50.640655640223876;26.62995608667396;37.04161413342623;20.92205442888679;10.894344692700534;24.41199494492225;44.75221493827666;38.827093816506036;26.85298326233475;22.627441446269845;41.9881978823626;36.204962315015315;28.073264793185604;32.867886142555875;39.63798761827938;28.34879818116377;9.82964156660554;21.398178192180676;18.970807951758502;44.58361467247649;35.85325717560955;18.759134872377565;32.28797347811457;38.46355646049921;28.94508885092249;31.370891040746944;26.305087982678376;20.016656282612004;28.834052844374646;23.74685060784891;15.455457387809071;13.545060824026567;11.11408410287926;25.755993036338836;30.539895588461274;33.07898856359216;26.081392996832196;24.597715975264915;31.7948069094656;35.58537785858486;31.54029243024204
7;5.324212193447489;19.830149267197143;36.17568439456155;26.291637696226744;49.22768259061962;25.85183790807059;40.620278121476126;21.326613824637704;11.058407630002383;24.41996909371258;43.66274895948099;39.51053085619493;27.544456163767833;22.87672446832106;40.72488425958803;38.82450776770825;30.71210609510977;33.234381381684756;40.29030881658572;26.6860072560769;9.903233646590467;21.46038735273;17.820355146525575;46.15881365681959;36.50093888847203;18.68433004408559;32.611591255233854;36.54577096672218;29.245829695862902;31.59860026383318;26.505418511099165;21.699703834317347;28.445800701404206;24.86115719927913;15.961874191948757;14.586334061138587;12.563821800228572;26.47016145587939;29.490944506330663;34.34061858266861;27.147309656255224;25.287591381453083;31.026342890017816;36.71490750220007;32.067203544320215
8;5.076584614772678;19.603685622614965;34.17859894419205;23.968150249636867;46.7088601591659;25.53692952684799;36.74158081084206;22.18803633619402;11.478136846813351;23.60403113316216;41.55279666722253;35.08698833482051;26.12228435834694;21.180757206559072;34.0276834655672;35.01131734920319;31.056003808560195;30.811824917847435;37.61230063532708;23.572537320054433;8.807432873792681;21.5742660380384;16.28115410919322;43.39551701328029;35.31173779136959;16.4301533002435;31.65360654338678;32.95594797439531;28.20927573887752;28.39851594913715;24.88257580942082;18.572201187894947;28.024807929687107;23.51386763657936;16.01721923174451;13.964210928593172;12.082660229726837;24.865584485520163;27.477197594812885;33.798365350395386;26.23850434525592;23.08419989796654;29.812577303620102;34.62339599327437;29.70088372353244
9;4.445725306170717;19.436883265868868;31.20575272860068;22.255762874629973;46.59329528445893;23.891722222250372;34.966630549118435;21.004963221787452;10.751441201858201;24.068614552439215;39.95894253044055;32.413526489186395;24.38791254217311;20.99046135557489;33.549043382783026;35.44540938391963;28.37313372088185;29.91868047199154;36.957633687188356;22.74761094825026;7.862537470041671;21.191044261135037;15.21549281958201;43.0646295259621;36.924356546475;16.431834062733344;29.43739519824845;31.732612529901317;28.465875312645856;25.964048440209137;23.50976161186905;16.27972912927367;27.113219434825048;22.13040816158827;15.583521267936042;12.658660800498847;12.816646114119465;23.610870500642378;25.834497729998606;31.74069796015555;25.05453567558693;22.685045454684648;27.035897468411008;33.0151794889266;28.202179136218398
10;4.710627605018395;19.741858045632984;32.84738063861944;20.77132017929448;47.396201424884694;22.266184689990126;35.384164089547134;21.670483332025764;10.387709953824928;22.034425354924196;31.009976048400496;34.39406067479669;22.97057733640341;21.554154217253867;33.96836474971234;34.7543881350529;28.34824760768854;27.349565212980938;39.635584597249256;22.719269469211977;7.518044789196685;20.339924184174954;15.55822992798366;41.94940441586667;33.46713476463633;15.2513973023394;27.533437955367308;31.7877885970552;26.028419912935487;24.536990201378096;23.031064541891975;18.77979280712558;27.672953545938796;23.996411382626864;14.406856716079814;12.910881040190288;12.059669484596602;23.155560957726383;25.501195885211793;31.72334197832487;23.392081565830217;21.59042856851282;26.234549194209173;30.23195917346559;26.892935053189326
11;4.819166425101167;17.57000067496994;32.76536545430373;18.976954456272736;49.11806699875847;22.589396167546244;33.949222347680276;20.534263064477084;10.110183186901196;21.232348450098094;29.529347736346217;31.288345963128922;21.91319213357512;22.72134970838984;37.69893206381934;32.63394054041363;29.187156326888346;27.63169696139403;38.15968212636502;23.108776546042133;7.643428365969511;20.45801130523123;15.623787454704738;39.84631342479441;35.041807676572475;14.607843733223847;26.682499578187134;31.807701990046677;22.885399043298964;24.797772628068067;22.38800365663052;19.91173315682402;28.086665726437875;23.722519479441946;14.075183330046;12.76791500430449;11.646524487503973;21.966608762155342;27.33258153043471;31.002119960731;21.58442810224188;24.39097611014251;26.800200197077807;29.673926373966736;24.01135053995406
12;4.659967221657521;17.279041487949588;32.13422717515071;17.789091663703896;41.60643089761377;22.68330571122409;32.38561949033193;20.27048898360903;10.51772271049632;18.826490239856515;29.362494061498474;26.828364300563013;21.133880400585397;20.630508179121993;34.62611572955845;31.26860163402619;29.03869965529497;27.047424759544462;34.257035997730085;23.618334446080556;7.55493679807205;20.61765031882311;15.018980604362604;38.764785939149895;34.8724138080276;13.015277352629951;26.669915404118804;32.86124881306887;22.360453159575044;23.117387996625983;22.76312990852711;18.931671388222814;28.226522806973485;23.589780191929464;15.181907123339775;12.948752499517294;11.795541959137147;22.102501494082652;21.274471965608598;29.5782613438623;20.034179163459385;20.190408717559578;25.701200869088463;29.514432925502742;21.906961579562587
13;5.5122867132013;16.7064476160428;35.44106477826783;19.57543779832812;43.14609438639613;20.677516114182513;33.01321331875439;21.529665461989975;10.439303002840239;18.390853259338456;27.258981496659086;25.91171399461969;20.521384710970462;24.847090360421006;35.711996524410885;30.15581455483317;27.116560833508817;27.77295504862695;36.13138777782415;27.672332474779683;7.940959918620577;19.582339449171393;17.175476116345255;36.514711642878915;40.717265778384046;10.31103162900149;28.081785465510006;30.571518900799976;25.30161547528057;27.007005999647316;23.804619708054954;19.790569209183655;30.067258772182875;25.671644562218415;18.23669573313206;14.41359708192026;12.909465740342718;22.8084374428467;20.92459298339128;27.696499713946288;20.792657173981;20.735865986509108;26.52864514751644;29.416970295017165;21.85192050284401
14;5.4613652706851274;16.748302659901814;35.618417103729655;23.527585048143944;45.66806646323317;24.34143037158691;34.80766623582463;22.25510367194074;11.221780476454482;19.612334495620864;29.763640216811442;27.56721932671024;22.758615481706745;29.623608743878364;36.54073087958298;31.392350354575942;29.250226687001472;28.935162692959366;40.33744758189958;28.736069041845507;8.70426235158731;20.06953697011698;16.877357575390846;41.47005831143466;44.81741279515651;11.346678650009173;30.568880606602633;33.2046444086842;26.018647947986324;30.42298288933433;26.156795584178056;20.93267980299206;29.796265271586215;28.502160314289092;20.240277855444226;17.849017524693203;14.962637211672655;24.100317036679993;27.84718168062944;31.12264983080919;26.219595034793503;23.62612068885275;28.265506135118763;29.86087804590754;27.2628222412849
15;5.818845266365074;16.630496419366168;37.44252205712811;23.15658627205232;45.083294431002614;25.00505845481002;35.96148459957964;22.213023937060573;11.43981392543008;20.87748734077331;31.84678146035652;27.449204354234467;21.493409725344286;29.378505587654985;36.31541977568986;30.594671898110064;30.328057782125402;29.26505886187193;35.81798837625472;26.449286471688744;9.237903165261681;21.256078881304415;17.682929895378887;41.752034016211965;47.576732996864685;12.543614446104383;29.903320126580134;31.684584462847877;26.96401826636286;28.10284826969124;27.038862934950004;19.398153526284812;25.301607015906015;24.946210880242027;18.714705449721464;16.511081435621197;14.600590512414936;25.438827066903013;28.111786621471918;27.9092106266457;26.50776205903312;21.319451264014177;29.134657077708763;28.97414368283559;22.355667401850592
16;6.884251388012336;18.686689311149514;43.35618460966932;24.18675350047322;46.899534518745526;27.698574923382953;37.35358648449596;22.029914555523103;11.847073723730519;24.180442836784284;38.52229953839512;29.170194902007534;24.154240878602007;30.717065395107827;38.11689410722243;34.07956331518513;32.47510116748521;34.039622313357356;41.18268937802178;31.13295876931928;10.792472787354471;22.83502343641114;21.65878477214027;50.156209168713914;52.67139304026948;13.248201934261752;31.667015217222083;37.93440374358484;32.90510710507641;29.800664258283206;29.708405695268326;21.433275113357205;28.61890576564124;27.388880690069765;20.157032582263092;16.649115654054132;13.874746576350683;27.343134145096066;26.753628009302684;29.577139292165068;25.945660418747124;22.797598156278067;34.09214745272847;34.30426390577246;24.12430494724162
17;6.198103910755821;20.472882038466047;40.742217340671154;25.387216994033775;45.49778251178677;28.48637884593157;37.24152878872866;22.494748182138974;12.160908638077363;24.115446977056745;38.53144043274897;30.629842949560626;26.541954198524238;32.74982717077226;41.03022734861798;35.51133441265312;35.121485566439965;34.696762162805804;40.28747019004453;31.37192299356134;10.916696884860318;22.94505718982485;21.559568940027418;53.823355573982866;45.75546408364084;12.849327988469437;35.42257022332232;42.495348098904046;30.85988756468994;31.677576656937212;28.58051857629548;22.19137918494827;29.711563733735975;28.197466066544248;19.590930063530358;16.817859100711992;10.66427049722796;27.94666746359654;28.478224020853148;32.21336087220531;26.837824869874567;23.15489929960875;34.60991914481902;35.01260727905935;26.293590986717902
18;6.314869379276862;23.30623050528059;42.79076498931379;28.343389166445792;53.65856950363155;28.988191115299234;42.33401883876149;22.235386895582614;14.65279242962652;27.76609722026552;42.83513429315718;39.32874134955229;28.678392928792455;38.30435083646061;42.01442534243153;41.65125275954482;39.247648120687515;36.40070726118758;40.97153773497136;33.74167796919897;11.75642768074888;30.251504970443875;23.805305227158716;61.68711336885412;51.89013775294825;17.75385701807494;36.19770968346187;50.538202474237714;32.325870649160294;39.092034505430306;31.551774389392058;27.049298671795945;30.93819943606624;33.336467688155444;19.612380821747706;18.120456329546972;10.107884399838857;29.725048523165793;32.428657066549526;37.258467050381356;29.893159415947196;27.79987627190737;35.74201789616484;42.054942644379466;27.90596154981445
19;6.19695277912954;24.002325073450137;42.78309006327377;30.738073471896787;53.43793552689012;31.28586462790837;44.71897779848326;21.83489511213433;14.954059372395456;32.24888952052723;46.89136759998456;40.18683611429267;32.054294353356;40.304130441691896;46.72301918234453;46.45374174991866;38.810850085188605;41.13028532269979;42.31519384319486;36.10221494263963;12.373835783853131;34.09348759054433;28.214741655751908;62.88989213276041;55.95447985673855;19.261192690477102;41.15690590706957;58.330237210732584;34.111560302414674;37.62664317306804;33.347184234338364;24.882174408143516;31.720771128927517;33.462907964820076;19.628179413061616;20.41862339592303;11.67317513104549;29.19519129128964;36.768245107976604;34.74810033754322;30.046073219526388;28.443420999760438;37.52976250423964;43.84823707340541;29.781275492083214
20;6.756951114920269;26.195629709015357;47.01718850993688;31.065587738301442;59.77063474130422;31.40531033356576;48.52630928507031;21.553678408469793;16.868923450591275;34.94431428015329;50.7717752149935;46.79291959614709;35.76891058459977;42.69024037501816;63.185472207973646;44.47091420410616;45.49298646412973;47.76585826884449;51.223052428336565;38.50218471997711;14.127830875151712;34.54363830117933;31.09234186567111;62.82360490403958;59.58022562797287;19.71065837296041;43.00903672503175;61.076544280124736;37.002983776575036;43.92992148350534;36.39991709240179;35.847773195436446;42.42744098105157;34.98776925386116;18.86096030364605;23.220190552787532;13.774195805453784;30.035115109694853;40.17124864306063;35.364289249380455;30.144767633624305;33.09885637321423;38.587634607586075;48.173247767275065;30.61111669110584
21;7.3097059876897905;28.964283804316327;49.472965869530086;33.14745575861672;60.00146330969795;34.157375728422515;52.31950135031307;22.571829802638558;17.53461408232491;37.18837241003106;47.72634988337455;44.83544435707634;37.47210260222372;44.979977926809745;59.82244904460433;46.2833691051575;45.30199590250175;46.27926312878727;52.99752756029391;40.22862573467818;14.21955871614341;34.7719810398273;31.38941752410236;67.36598386802835;58.891283546735494;25.175291581694037;45.409639334488645;65.48452370564584;38.34029339529658;41.13852424644783;39.07640535713496;35.29325023434308;43.198152780111876;34.88850644469306;18.6131535522276;26.062316878811814;15.208171418029382;31.036009216270443;45.59443908273471;34.35393665172813;33.08307608731768;33.18470110662559;39.80154060689038;50.96921627474946;34.936396836825615
22;7.669120379573334;25.316860729725132;51.04194263235095;37.42369819016152;63.92352261534453;35.3310878199062;55.81347334605218;22.528405265548564;17.813427842994777;38.68671933789788;51.53407363920937;52.28375278734415;40.446088962829755;47.89296372030414;59.31796510056117;54.864397513602405;45.196044185941865;47.82654958418292;59.21220056336418;38.51922090983378;14.261173887102924;39.60671420040976;28.668852378476856;69.82224532549893;60.14844991935024;29.314674907642658;47.181755529064496;70.12804341165042;41.22456741035531;41.05870395170193;41.275971414933274;32.68289499670292;43.624203442743564;37.17147366711343;20.087720070093994;26.578942184885317;15.771763123694138;33.251000222767125;44.49635439218465;37.542006403282144;37.7834878174941;34.84633300276311;41.88444967058346;50.0448056994057;37.161423136933955
