time_step;hpk11;mv_f0_lv_oakgrove_oxenford;mv_f0_lv_chatswood_fleet;mv_f0_lv_greenview_snowdonia;mv_f0_lv_kershaw_ormond;mv_f0_lv_malabar_byron;mv_f0_lv_chisholm_kershaw;mv_f0_lv_p12_school_ormond;mv_f0_lv_ormond_school;mv_f0_lv_baringa_park_caspian;mv_f0_lv_tuileries_provence;mv_f0_lv_hallam_edeys;mv_f0_lv_ormond_strathaird;mv_f0_lv_sherwood_fleet;mv_f0_lv_golden_cherrywood;mv_f0_lv_edeys_pioneer;mv_f0_lv_community_harrington;mv_f0_lv_springfld_katherine;mv_f0_lv_meredith_harvey;mv_f0_lv_springfield_janet;mv_f0_lv_springfield_huntngtn;mv_f0_lv_raleigh_lowden;mv_f0_lv_leopold_wendy;mv_f0_lv_norwegian_glasscocks;mv_f0_lv_von_nida_dulwich;mv_f0_lv_hallam_rd_retirement;mv_f0_lv_timms_strathaird;mv_f0_lv_coral_claud;mv_f0_lv_michelle_simon;mv_f0_lv_leopold_hazel;mv_f0_lv_nimbus_amber;mv_f0_lv_geraldine_pauline;mv_f0_lv_the_parkway_karkalla;mv_f0_lv_lesley_carmen;mv_f0_lv_viewside_neesan;mv_f0_lv_sallys_run_ormond;mv_f0_lv_lesley_amy;mv_f0_lv_toomah_strathard;mv_f0_lv_jessica_geraldine;mv_f0_lv_edeys_mollisons;mv_f0_lv_ormond_tangerine;mv_f0_lv_highmount_ormond;mv_f0_lv_parkway_redwood;mv_f0_lv_tangerine_norwegian;mv_f0_lv_hadley_chesterfield
10;3.474300813007878;20.029643542774046;31.863575256628014;17.034846010715217;40.423138928780155;23.24778064212287;33.685709070392164;19.802457314552182;9.6803516731059;19.95340046872719;26.079939046102503;32.95155004650485;24.020867810760294;17.752868117940206;29.147957135748413;27.2577820792197;25.605514861776513;27.97422032564798;35.2645140230619;21.377895889850258;9.402955413074054;18.881444026626873;11.7486664027904;42.587001324614796;27.396454844918722;11.911927230821789;26.14405603765149;31.63901719542291;25.713117556526853;22.986265496427276;20.161137567362406;16.10705862738048;24.998345253315726;17.963509314794926;13.200711415699088;13.607089490004434;11.511198505377102;23.29087528698674;26.304971505491064;36.171204013098695;21.79679294491541;24.828675549660158;24.97895628808796;28.09948636256465;23.334573818647858
11;3.3766118166682824;17.581742257329992;32.07149442103404;15.15375420798161;41.10874520020361;23.40680108121045;33.606318005892156;18.721738260021606;9.455193411734385;18.425619710016715;23.64337527750439;30.223159050330583;24.03629311257874;19.235953499607984;31.910314942019514;25.697740006356312;26.113518511866925;28.461171939103746;33.59956055425423;22.155384485145337;9.439480312399436;18.922587143257527;11.993406316104492;38.92332642680911;28.5849285684678;10.945114845332455;25.23538746080007;31.365109120363343;22.00634039613204;22.364894121597523;18.44132397508239;16.573072862174996;24.057517028440582;17.64089475113357;13.014483943764276;13.603346266507115;11.197623850195052;22.647141818877127;27.676202296329784;33.037920385219216;19.864754324820762;27.97834729499837;25.85162954481257;27.219506182105214;20.789678659765197
12;3.2925201000460174;17.907838068198792;31.708124413690037;13.877468355325338;35.06291586938819;24.103612129008013;31.7481565298935;18.470210661623106;9.809880196957282;18.020251211836754;24.14844458404757;26.91594079969529;23.279884629829468;17.95202899321007;28.609973033897806;24.98159979624768;26.01305785142073;28.9911877956332;31.023923994044434;23.82857368742178;8.269559492819894;19.652000267091672;11.64321466953461;36.49658485316771;27.96769079246587;10.084667737868095;24.128288065353242;33.031611332664646;21.308614433716762;21.088686226889653;19.380494892513212;15.965647599016608;24.46009631980532;17.4542369154378;14.591164089464955;13.921118211692937;10.713351392022092;22.508395712186964;21.180463179728452;29.136904334871357;18.093728062861324;22.7572455739508;24.57867411351783;27.186103743186298;19.403546929319543
13;3.368932818722109;15.320313691482815;33.6491497087585;15.510056676602668;37.13786954201142;21.074306020349233;34.2252926412366;19.667914965683174;9.555022355679634;17.060063432488786;22.983065505568913;28.235281253833794;22.125238051710035;22.571599963162893;31.54231711345713;23.921600195704386;24.719352967800305;30.799333025781156;31.779101177014766;25.136130514488496;8.421642447095856;19.264405432944613;14.456141522193136;34.06832466286943;32.93065190567901;8.007846870433637;24.417146612580975;32.082049237526384;23.547702837264005;24.070908310496474;19.69846198833314;17.82957350839509;26.49507711436688;20.20067373323937;15.833432925222215;14.374368139782137;12.68540887049624;22.74439303406737;22.29122854439779;28.834468737567885;17.312858314031537;24.45948367197306;26.05294581697144;27.177179493216975;20.79542270317712
14;3.6576241047333284;16.04779949875677;35.450666306231135;18.922282562749;38.48658268055234;25.786205409983953;37.31224103862871;20.359372928435814;10.064591361652967;17.798501674360047;25.34294269789819;26.709755043497662;24.030138192549703;27.179770519371743;33.489240369161685;23.750178895451217;27.07608202287379;33.201626867772674;36.3218081075738;25.621805685807086;11.726883951936358;19.47302611597115;15.137362837551432;39.063615919362555;36.378074584346805;8.302864037914532;26.76186356836669;34.07893137912865;26.161828680964522;25.293646137508734;21.645591659778862;20.56176266063725;26.526418948041204;20.46418343476585;16.94919505698843;16.07966826366651;15.245869583147789;23.611916179547602;24.71547757630221;31.920077105728055;21.68398578781277;30.18988133713159;26.102964642205993;26.8121552840713;26.08959564525868
15;3.6454447453362793;16.091947286956884;37.16576095786089;18.559178513781376;36.792520866525386;25.65709306825313;37.94800899914582;20.319402775448502;10.324981982442132;17.774568352944282;27.022341159720515;25.909786708219794;24.588924299136288;28.453901910384587;32.447564341497625;23.026831270802003;28.595590469847394;34.34756673365725;30.193152667856083;22.821563506316718;9.382024910422937;21.494600750279304;15.782018889392994;38.92267863944613;39.953176571409905;8.662311702879226;27.153372531036617;34.14305291299941;26.76477528612555;23.008701871129674;22.474228646368495;18.886905552489512;23.932150810689322;19.162938185552434;16.050142591363386;15.622784237834464;13.540679402034627;24.332945223229252;25.075247461585526;29.295033167240835;22.547179816030933;26.804837290212753;27.63322107227626;25.01020046555093;21.774824070643007
16;4.041627584163048;18.537132894475278;40.717424857627634;19.075660062509886;39.04039750987321;29.80221137349884;40.81301158252065;20.147308334930603;10.67293765158446;22.584314056530697;33.76124566341946;26.259142473094737;26.395343132419264;31.429539322611475;34.40490713874812;25.858050690501404;30.466542670142026;37.18865812692322;34.9741236429335;28.606158319773844;9.924312182329693;23.085922599606842;17.846725095158924;47.64283612272301;43.726870218900075;9.21701647002203;28.061879557007202;41.35066639270525;32.07888463005319;26.43709793493424;25.463445285280795;20.153928011511503;26.977342991063246;21.87363522097946;18.654042078572264;16.963600556727883;12.06336586216169;26.657251838419064;26.04200139156357;31.387799882590674;21.905013533512765;26.65009390466711;31.270100538331402;29.370424274996815;23.05037221269685
17;4.152045078068984;19.079955338996403;37.94341670432878;20.096786983240406;39.64812551354042;31.566667177514308;40.394838530088215;20.589885101689507;11.24942968164112;20.587982599276316;32.61785743776637;26.825725680788576;28.126353114139135;32.26829281390427;37.24488651107785;28.099358046204166;33.500966483800894;38.01317368685178;34.42677446067316;29.321857402216654;10.999975711465272;22.443601714862183;17.621705423275777;49.89397646888406;38.742414172773096;9.98491481506983;32.380141879084626;45.09602560347153;31.08687299385568;25.713948715081735;26.51342189470407;22.270019482394893;29.477629940978435;21.918108930494988;18.05836738851447;16.474176371458395;9.850356202375266;26.417663692462767;26.768168630389113;31.82917384664174;23.854144970096904;28.46896282019345;30.822973756604487;30.127320400437537;25.279680355728207
18;4.587834960983273;21.494609820323987;41.802807911926095;22.381890408824077;46.57370480218969;32.16241232549608;46.787125753051605;20.346107066677522;13.986824189114813;22.95391226968639;36.44806943215961;33.72708642850502;33.3692896711444;35.9763300776204;38.053879722403;32.07597688804387;37.13716580302805;39.53003063470594;35.22971856382106;31.544068507290156;12.63077401054755;28.77043052200215;20.67689760176276;56.47447225207354;43.2518597813735;13.280187241661991;33.65772194421756;51.936532718251506;31.40107489107034;33.38238099253046;29.13958277507392;27.000339796829888;31.785847357649377;26.87243513869284;16.032747563254794;17.74493455298988;9.84757023466836;30.201771613945972;30.54826402088021;36.803240906678674;26.494946754022326;31.765396948165215;32.23392007805078;33.87138367443042;25.588683547582974
19;4.850367070602232;21.829098638250997;42.50086463467892;23.962021024464928;45.160721503931335;35.0336530595743;48.72914202466691;19.966720061728598;14.270452909538795;26.06318118838536;38.96884325886806;35.05175505958628;34.93454812833931;37.678413621315926;42.56532626177978;35.92420014583389;37.826869032426636;44.85108505125321;35.683745474853914;33.494993940076554;11.992198632006566;32.59593712571516;25.56307546210913;55.54688600441903;45.811057561503304;14.205957737738315;37.545911148537215;57.696863433767376;32.31089229012637;33.35747737587062;31.102271735555664;27.33170627970231;35.34317077690016;28.405807778766984;17.50173810690474;19.557585224090566;11.616320755575176;30.379975450796575;35.81014670358581;36.904706768956345;27.7482294760385;34.4468806661351;32.28366222910836;35.96276493501272;27.762123694919698
20;5.357680861769203;22.085902426717496;46.4639486397444;24.373243075563682;50.09676442906975;34.360932524586794;53.941227037829755;19.70192936499621;16.156221604704175;31.586650373394992;41.46237149459898;43.928843555636135;38.64111843544419;40.1248996212156;57.32726458101571;33.73870321231327;44.34558946996801;51.640255389728594;44.11265102329819;34.62430547155043;14.516242248059427;33.11051759114682;27.89671351712476;56.58786905655317;47.95851873891761;14.191865119199724;38.65539524670258;61.99982995009981;35.00767339539297;45.34542754910137;34.50969152090585;36.54036850415006;42.67353250216122;31.87426952795404;17.657096849500903;23.036367782977905;12.765326919922796;31.579352447455634;40.424049936453024;37.268551461006545;26.769154417500896;40.15819693592067;36.00468444291799;40.480024487437404;29.88242367969655
21;5.490976853089869;24.712345883251754;48.784053095038566;25.976995842586213;50.974458265196475;38.235935658123424;56.57907187341108;20.671193357280487;16.48122974733344;31.257769335768003;40.25934104122339;42.91021916138692;40.259556016606965;42.80070641931359;53.24741418255331;36.25514143117752;43.5582728728334;51.06628183156413;45.77831529007661;36.52917379159646;15.56799838637243;33.2213151125384;27.64458646379435;60.23821477335905;46.43906495327384;18.376441669420345;41.69940258058688;65.91491210160963;34.848204981801366;37.59256878358178;37.471664614395564;35.71504239622676;42.35909581473628;34.02822798718408;16.10544010423311;25.589501536786237;12.999025768244488;32.737392675066914;43.901327202619726;37.80474030879039;29.248890485545765;40.45512941201485;36.59705969826352;42.672485214850894;31.65781600448911
22;5.782443951616104;23.515622201978136;50.018620828932846;28.757741956560473;55.49742698851913;40.912862998648386;59.915639522512045;20.63165371657353;16.850537483338837;34.5136080887342;42.07621613116131;47.75047674203265;43.00037997224696;44.76739020582074;53.132396101759184;44.372923116859724;42.785237964039275;52.79041538805781;50.48060863018552;39.23775464961113;15.802516485547146;37.5326056245841;26.904677493901634;63.12382020410025;50.27676697882355;21.695942746201123;43.45408432290919;71.31074393359275;38.166883063139004;37.11855983760369;39.30650728525937;35.634318602922185;44.5176036691541;36.10543921727545;17.70769234248719;26.582784338415156;14.577165934073937;34.30587605639888;43.148354948219435;44.82396210417129;33.77355354924356;41.2189638361257;36.87193844461009;42.62459384556453;33.345772543483825
23;5.936960920017713;24.508578766495003;50.84656155308102;32.421639587421765;62.1350892686719;39.45107821765676;61.32943565109687;20.62109854128472;17.43806832878948;36.61404071422679;40.88427390014579;44.41840755562828;44.38714680377034;47.086033390961695;50.48088070798692;44.69050058003364;47.12662950267172;52.037368279166415;50.44112703356042;42.203568493569406;17.052051685524837;37.23548858278407;25.063243675419873;62.34765585809803;54.37168504895966;23.179585994448402;43.00653952908191;65.67149598141239;40.16714257986338;42.113486719034384;38.91547296808967;32.23390327485603;48.18311483992315;39.56308921905846;24.941465389930265;28.269718005318094;16.434318218464746;35.79948908097616;43.21161865452229;47.533677925578644;33.625948238430226;42.40984060427853;36.21328555620466;45.59819918634464;34.70695001337108
24;6.038011725090347;26.60436721835725;51.47683526011571;34.01330585916731;61.448612112246046;42.88685505277674;64.20989493216638;20.666797792278356;18.096923009661218;37.278141610310044;40.36165938132634;47.3245628708826;45.52045747614428;45.06426496085114;52.90501710097838;45.865013350155905;50.50881847319242;48.43621431031165;52.56025314760294;42.61478654308517;16.686547665802415;37.41124694304441;21.959679549904003;67.57073670171197;49.123884517581075;24.676037332339085;47.54640751916818;69.4062303236107;42.930985816184695;42.930290131668755;39.205594034279514;29.05299460887129;45.74535986386502;41.896752984631526;21.55895391115779;27.58069747471611;18.212504968954114;38.484252783347756;46.44395812578675;44.586692440653444;35.18873225536054;41.51180427917524;38.08096264143978;48.31070403793049;31.34090364347035
25;6.3656243091961455;30.14047813335885;50.20836388576174;34.760318175140206;55.45428528703135;41.91528570666203;64.26671240838164;20.649953471991918;19.50175276139731;43.39647974513127;45.63508159602371;48.959318170700335;47.91416803659346;44.308211626093055;58.617240891024124;43.958391495469684;52.91450538748349;54.337969165429655;58.23244629329295;45.215672339961145;15.160522464406112;38.26589487007826;24.800539093587393;74.48714933926385;51.19335453990126;24.61563903853678;50.51036386765584;74.37397457031643;42.63006203478923;44.91285335652028;40.57725711777995;29.122469141933994;51.50325500621788;42.066266025510984;21.763333990719673;26.647307625560334;20.698690280254223;41.192600602898125;54.730736760394436;48.93719049312573;35.453157475859605;45.114504278775954;40.83097665915571;48.27681946513579;36.53352461880209
26;6.512995263934744;27.007516746700695;50.88110306128143;33.644893204191426;61.54704385405485;45.24434116848643;64.4109148920861;20.735948847884362;18.770794938615577;42.28679953025831;52.175993320553815;50.314734280739955;52.68503388862917;45.02024731951713;59.316197100672774;42.25005780081359;53.828118087462606;52.89089886052911;55.18101949999331;43.64287846266646;15.881309946627258;39.0547425748309;27.869307214117363;76.11305430799663;52.48418302376856;24.485390477918134;52.274126866248736;73.32922639670765;42.42512728292046;45.86681280925322;38.367064048612946;31.894220247358597;49.52809053189335;42.71222072103508;21.22180868407782;24.928731830661693;20.90881922675461;41.71711890153226;51.39506861809716;50.895520135888106;37.255622135553196;47.66175071300563;47.00434482574334;48.97998612188427;35.75502144305047
27;7.0789536444907135;33.86779946594136;56.98234165362034;37.93451151548084;74.22623271432225;46.54269262648245;73.12636163976089;20.81442332584747;19.13640707290729;45.22081069678489;52.68071305819243;56.79492407386573;57.75340515202437;47.72700582105978;62.759849398437254;46.671096975724105;58.09712120603603;59.00262287858523;60.13719114618712;51.360950372211555;17.921284157615457;43.72479719480869;32.38663251951206;84.5510290236894;55.72043499752577;29.780769217951697;54.13583432906026;76.95998024571806;43.14248320852956;45.08741011908113;42.760583860678935;31.564220373892688;49.68929053067468;46.000863944481964;22.019935360028846;26.539218647743972;22.591030268206946;45.8405916859675;60.87220833492195;51.390621164370565;39.495527218714614;55.19534200670036;52.74052354590436;53.44298114922679;39.87222430268615
28;7.546636730181998;32.0322385824435;62.832591918034566;43.82606109892133;76.59892291749473;48.19656395830438;79.63393978473103;21.080827124845598;19.22410981377553;49.1211658267228;59.07585091354789;57.821722856500735;60.77039356168924;50.12679642220089;68.19348449356325;52.99781013503805;58.46522610450254;62.43842670282847;63.30765850831735;47.10444424620601;18.377092195535376;45.44495798091839;35.03076209611375;83.76991813802077;63.48481825255408;36.50643827149333;54.004356519447605;75.241028649852;45.52460415193141;52.93825664492934;43.27660968995572;35.222157553977205;47.60406338363474;47.371243671488195;26.33310775028298;27.202436620809568;21.213474580480828;46.12078732324963;62.00131658223596;59.47677619149771;42.82156314646964;64.16665442347295;54.47085337330013;57.81645120580423;46.05303833567405
29;7.765526615573403;33.794476573239024;65.59909943908585;40.539432412926914;84.0821539878829;51.7246548000966;78.32801562377816;20.984882291307315;18.74223484071221;49.08120656035271;61.40376378050423;59.174889862420564;61.74466513591984;52.2694637141737;68.19617072557746;55.26241881558312;57.711203210714565;67.9547934670824;69.53938202612723;51.55346336212017;18.232422527382287;45.225626269752105;35.098759765980795;86.16719134023654;67.04983536578428;33.39218120039699;58.09474358468345;72.55319799437987;49.47825084259932;52.76060880379143;44.36444581884867;37.41619926738651;48.44965620747199;47.42535104716782;30.084760953485684;28.668728014085442;23.263237505277353;45.85013418053342;64.77076202375972;64.09266546342856;45.46754428266695;64.52257578455146;55.82167483089798;57.75797481856117;49.812949467651144
30;7.939586767691163;37.33732682790708;66.28565707023222;41.44925402456505;86.06305148215236;55.1825190590887;78.8839182476467;20.433900007914946;19.12339946991545;50.300204328329635;61.853264849156695;58.08691162519375;63.00596633062114;54.60774074878023;67.4326829000845;56.017919257260296;60.9961067243317;68.93187518847019;70.94166654475448;53.36682607468266;18.125007703289224;46.58485536525429;35.24574177175618;88.59141115671267;67.38558655952313;31.189480457357444;62.92020659477032;75.99026663355993;51.82569695758757;53.632032208956794;48.80981730879866;38.98090693387215;48.21096606357082;49.448544891220784;30.67408393262551;29.47509814019848;22.674804192058723;47.79798249640656;68.77724162002811;67.63026067948624;45.59762446512269;64.86416579447956;55.40795756847723;54.98313301033584;52.78517469453627
31;8.166919967356465;40.76471682104548;70.59505673400072;43.91993357768234;86.89634221923735;57.008110870232464;83.45428096557652;20.732827654673624;20.74592891522927;48.10432070136072;60.67356957310537;57.319390163051445;64.3004553801714;58.41819649702001;69.78092115853389;56.19997038539181;66.53839985358336;72.57139085526543;73.84567550547317;54.906869530139815;19.62719836228299;46.801185995686986;39.068686202589326;87.52434145092009;68.23350422414146;31.33833250431326;63.42265752331577;75.76457814069977;51.87556209289045;50.116585472888964;50.21244789421652;42.25785711319376;55.938681924655384;49.953018356532766;32.21845123783682;31.836751579970503;23.315298160688656;48.95961785143131;68.98341633947378;65.62640798307446;47.84133093180844;66.17323318726224;58.43663138144589;56.94899820920833;55.86077251544458
32;8.559953897732814;40.85472724290094;75.18252740074603;48.75434118214695;90.65764409213182;62.2339398085063;89.43758851972824;20.462127398254047;22.851921123509438;52.74027626760148;68.33042129484777;64.2497918805093;63.95809602003952;63.91900313944693;77.64040163361958;56.98276510304049;66.6148210182822;69.98517519370984;78.5090370053978;52.86405394056363;19.872913639533216;48.73624821076242;42.669797343011254;92.18745814242847;71.72356295448093;31.279342776723716;67.33772145782032;78.5308508851875;56.57102072857887;54.68675461689102;51.563300607907316;44.906711237649525;54.80796764396906;50.222927548776866;32.98750649361873;35.075769427771355;22.87192471776465;52.239748924805255;73.10776442576137;68.95203193801099;51.66151256977163;72.85051863520209;60.53696493892846;58.42750034739799;57.046952613802524
33;8.965604040744086;41.12469046000437;79.96371550588296;51.986905619515;94.06558157614757;62.68533934300358;96.27187748188936;20.53246591851878;25.401557674929485;54.982750182502315;73.54723128059481;75.36526572941611;64.43034783332241;66.49088109602236;83.5736944377799;59.040465033616194;69.29223492022862;68.94432646602463;82.65441380294087;52.95334860330144;20.567523948282503;51.2280642339215;45.6752362405704;98.43982663602712;75.21952084875745;30.428786524655948;70.88420771570529;81.98053235210618;58.0142380373709;58.6312499599881;52.54515803360904;46.07545783676563;57.51808031853588;48.473203932527056;31.09707335311892;36.77646217172296;21.373904639528433;52.212835862447484;81.73353694116074;76.36377455747146;56.97824100272704;76.31281821238947;60.12089274904655;60.1951245812539;58.37623623134712
