time_step;hpk11;mv_f0_lv_oakgrove_oxenford;mv_f0_lv_chatswood_fleet;mv_f0_lv_greenview_snowdonia;mv_f0_lv_kershaw_ormond;mv_f0_lv_malabar_byron;mv_f0_lv_chisholm_kershaw;mv_f0_lv_p12_school_ormond;mv_f0_lv_ormond_school;mv_f0_lv_baringa_park_caspian;mv_f0_lv_tuileries_provence;mv_f0_lv_hallam_edeys;mv_f0_lv_ormond_strathaird;mv_f0_lv_sherwood_fleet;mv_f0_lv_golden_cherrywood;mv_f0_lv_edeys_pioneer;mv_f0_lv_community_harrington;mv_f0_lv_springfld_katherine;mv_f0_lv_meredith_harvey;mv_f0_lv_springfield_janet;mv_f0_lv_springfield_huntngtn;mv_f0_lv_raleigh_lowden;mv_f0_lv_leopold_wendy;mv_f0_lv_norwegian_glasscocks;mv_f0_lv_von_nida_dulwich;mv_f0_lv_hallam_rd_retirement;mv_f0_lv_timms_strathaird;mv_f0_lv_coral_claud;mv_f0_lv_michelle_simon;mv_f0_lv_leopold_hazel;mv_f0_lv_nimbus_amber;mv_f0_lv_geraldine_pauline;mv_f0_lv_the_parkway_karkalla;mv_f0_lv_lesley_carmen;mv_f0_lv_viewside_neesan;mv_f0_lv_sallys_run_ormond;mv_f0_lv_lesley_amy;mv_f0_lv_toomah_strathard;mv_f0_lv_jessica_geraldine;mv_f0_lv_edeys_mollisons;mv_f0_lv_ormond_tangerine;mv_f0_lv_highmount_ormond;mv_f0_lv_parkway_redwood;mv_f0_lv_tangerine_norwegian;mv_f0_lv_hadley_chesterfield
15;3.6090438753662;16.690754982536625;31.744220900895737;22.40297265069421;40.32633178222559;20.876168804429586;32.62584849844152;20.319303254187012;10.257792824093508;21.26993031998495;32.754740892711624;23.557454553957456;19.48578687508845;23.200294504754943;36.37770125313023;29.147976935362003;23.639749659325783;20.30631836686028;35.39685366485446;23.049916441408907;8.299807989960838;21.70960520164113;15.852525303454074;34.7436966869267;43.7452569375678;12.11467065020687;26.771013581211278;26.330678853960503;21.275834369457634;26.64010143141804;29.561406583158373;16.414339418648364;23.968334953983522;25.83301135170958;17.33695218362255;14.727303133715159;11.76411280266138;21.87107442703472;26.398246908668437;23.389234118154093;24.295451503037953;17.28654601168504;24.582573419148225;32.80959324066507;20.584199881587537
16;3.969593711275563;19.414377345433056;38.578943540907694;24.581534185239548;42.30914304561067;22.29090160707245;33.93662096072268;20.147191963704845;10.60977157496109;24.441072856087487;38.27658434247185;26.96669506443084;22.956472407439264;23.201253812542724;37.97260420210636;32.95315878207584;25.510565328929975;25.896400966569477;39.85947720130115;27.248335604289736;9.724510090035507;23.160920033920686;20.802126710417355;41.133731986722985;49.588266148472776;12.702478372785256;28.278767831206906;30.083618466828412;26.80733336990373;26.932333072751035;31.407195113840388;18.01696143968816;26.88527884601039;28.351032252054615;18.144678746513826;14.242331788610468;11.740380343554857;24.380269794223597;23.60191283421941;24.571335510916715;24.04370390800427;20.080752992334794;30.966137138065214;39.295217343343666;22.633149428129066
17;4.067989368360533;20.169675760262688;37.98278348738277;25.38489120315333;40.631199279571895;21.40879312973885;32.74874605487257;20.589741499343678;10.45708557098733;26.46951768551819;40.004094020921166;28.136312000329067;25.43115298104597;25.417378098150333;39.90761045226151;33.30642475109866;27.23968401556644;25.3389336375682;38.9298505857545;26.74758827422597;9.173189602184758;23.009284900890247;20.618499705115255;45.0614065397455;43.885769922587016;12.061723675983306;31.192548368816357;35.01159779457628;23.95637866860609;30.38230212923197;30.066787821479252;18.53669560706933;27.789414752496228;29.220108565126303;16.77295672133607;14.529003192171471;8.842028730702332;26.41595951749486;24.928578256034847;27.310423680809286;24.617608398301545;20.048499397413806;33.0573229165843;39.64527212564201;25.150454107983077
18;4.561119179174476;22.41087545008317;39.41974178537018;28.89607514374277;46.926542307700025;22.66524799216024;35.942638887059516;20.345982123295187;12.057696161511512;28.97417299986504;43.044985011092436;35.80890532620511;25.000230255691058;30.479226892017124;41.76575800688557;39.02593076638121;31.428155031008647;27.024117310419914;41.3140840347699;29.272537505057468;10.86844593435592;28.7399308678934;22.624303078266085;53.285799384453355;50.01886038350655;16.29379616995066;31.83155830556012;40.02282258869235;26.100437995466454;35.26505844473084;33.990266873282486;23.27749917697181;29.124158631584013;33.51986521633136;17.82986212358157;15.34740141906042;7.756125051066927;26.488975790280573;31.0341927510784;33.88768715670918;27.51132332674398;25.503730457259838;34.52544861736334;49.360807091963146;26.668519444631244
19;4.821389417172335;24.748423871446956;39.496028656278206;31.00580717762754;47.85278561366859;24.33647573298278;38.46803238915354;19.966608823647892;12.49108252438273;34.98072659107918;47.296439918179644;37.39480454566579;29.109364264755026;32.49566579310685;43.647364373300505;43.377825045611665;30.92459248146644;31.498687218845152;41.2335510883804;30.889330580822833;12.832199963844818;31.79925570392781;25.20246032595143;56.09353642891293;55.29275587530882;18.3045462497095;36.18692182655813;46.211101693662314;27.734427708314463;33.9688074059325;35.87018756447187;19.742915601499295;29.64817653503513;32.26247340284635;17.46361814784322;17.18388870421613;9.189467226491198;25.228088338886973;34.05675869009357;31.03461368610364;27.74802756339192;24.668308407640936;36.84952189078833;51.234951178289066;27.44265204234258
20;5.27132188439253;28.44190200828861;44.21590912134711;32.28002901278129;54.49197406356415;26.1369848418594;41.5025011008878;19.701778001635937;14.273622028461663;37.05776876128009;51.256700068801486;41.36825554423294;30.973520107028147;34.40680589501927;57.74282431171094;42.86189334656792;35.63006117654399;38.43566635074261;48.043628104610406;33.78057056796911;14.15014096846155;32.78082216235554;27.749207243288808;56.5478368048555;58.434161325570486;18.845174663428658;38.3110151063764;47.07618688820892;30.640778801588347;37.01369103318072;39.530577024213684;28.080444461397256;39.104532944972725;33.93372678299589;16.434770477960818;19.950165326387882;11.060252497281068;26.6808126304724;34.66352633424975;34.61592144662998;27.9630871015451;26.918920576271166;36.80820237213322;55.57149688444725;28.684106864901715
21;5.477972139746903;29.38506931509754;45.457272494345865;33.7073348801967;53.9893449854007;27.070667881971396;44.66771994753429;20.67108066660011;14.910619019555044;40.50002673948708;48.79428382580128;39.40060399444109;33.72255292836724;36.18014889508562;57.55269627458255;43.2596830777146;36.052850472147036;34.99661007142747;48.70249593944625;34.64808979496702;14.163218572393607;33.044990781130224;28.97447704732986;60.15302065630361;61.12322487585457;23.385280904162798;39.86999680044874;52.203026357173066;31.632600926858363;38.91187648183859;42.22005217283179;28.585181884627602;39.752235433952535;33.6633231404759;16.36252049565631;21.329710578922768;12.638256988231367;27.470400008336078;39.29110998573053;34.97853694252217;31.412190834056307;28.163101984981196;38.26501408804788;57.8319387611842;32.36958380410424
22;5.765379802044619;25.75143560069414;46.46737254287229;38.52956714334655;56.97304630851542;27.56323144217856;47.50464015223418;20.631495901849274;15.001404038998729;42.555815478688835;53.25663067375116;47.375916555671225;36.22433144653539;38.85264429308812;57.25099808673987;49.083447273824824;37.611387993203934;36.72862667284604;54.03316603544063;31.88131241264835;13.881432140862367;36.89070625249628;25.70011572437379;61.551260795248865;60.24327443318679;27.345098172026834;41.53706745168083;55.955184061201656;33.61090002747069;40.37415124446634;43.90960401908486;25.684326354817657;38.39875683728257;34.45639077138161;17.831597880784052;21.37936067876503;12.957471220144834;29.620694752571886;40.49839195745325;31.71731925466421;34.64700039924392;31.155117377301593;41.03088847049147;56.53947872207795;34.226981321154156
23;5.959569370288318;24.988974284019346;48.16382248399335;42.56797210541631;61.43645226843929;27.616901120443305;52.06690443958289;20.620972215572575;15.669056614528662;41.802621887858855;49.70575299284163;47.58854797303512;37.38879757061778;40.12543980595807;54.61286328169736;47.98917461383433;41.0735762282797;38.46527729779144;55.120365391815;31.676374604139124;14.010012350158597;37.84462518773629;24.786241284250153;60.22114737678965;62.440344822443315;28.713224276547482;43.03013939986968;53.79042960351709;36.96295306158226;44.93927995110087;44.23783482374801;26.97583936291037;41.234088707105876;39.4470659060443;23.38254311556975;22.065047575430974;12.725041433980788;31.733463985909843;42.63305796892208;33.685250542389625;36.507577629416495;34.03074191128643;40.613849482405854;58.93656374947883;36.136033844905356
24;6.106317478644013;23.514249204221816;50.39362976833574;43.49876952508231;61.51865758469519;29.07817523765676;59.53497941468978;20.666681925000606;15.304562576481317;43.40246062458918;47.17381038550033;49.7787837832647;40.97298827322196;37.9419836281815;57.501099171105764;49.61700785322705;42.638145311348396;37.53745083182668;55.95600707586518;32.743307670089116;14.016706774137667;36.94738396262218;24.495355804087563;63.2423608398189;60.966856949465566;31.1995430051776;44.330765375242066;57.270929352535326;37.539633404391346;47.95574427131445;44.92248456620148;27.184796524982303;43.94176170510617;38.85586720062768;20.686998724892774;20.590908111632658;13.245633148279598;33.326818717464626;46.54377839939368;36.85775170122182;37.7104477249537;33.071920911943955;43.60755910110489;59.10227819424178;36.837479849529295
25;6.388537677885056;25.271243166729228;52.601910506549864;45.30598696355822;66.71559205733595;31.17912567581674;61.60668374042911;20.649875490595374;16.753970091775024;43.026535143045685;55.754440039891804;53.88909749305684;45.25123353726775;40.90656981752888;63.859879723034005;49.122201261417096;45.07902122793534;41.9948538357107;59.46500255165211;35.047778443244034;13.159155417400637;39.47744620032212;25.379468638431995;71.92405592457177;58.36039855584002;29.882448881756503;46.4803773049499;60.05009681579349;37.413102800578535;46.32303896358427;48.943634828312696;27.55990152084069;48.52552115861914;39.11083009229184;19.048582559381792;21.126710312866155;14.891927494365955;38.18230521205273;51.91866651657917;39.95379009407415;35.932695676060405;36.24346871961597;44.09321049965833;55.18512863509911;38.39797274207954
26;6.485096053415782;26.821233575615082;52.182734166503394;43.83682774767295;70.3296238794925;32.823926838747674;58.990796482130094;20.73584036007176;16.429031068537146;40.81572818865309;61.930551968793715;54.26890767204697;47.696877984880985;39.417276889415945;65.95633089855745;48.39849506074087;44.81711621468625;44.70817508325342;58.983891677237295;35.84550474136727;13.963932163832723;41.54009273413982;32.619166113070705;72.44252393251551;59.06386566934601;28.954912905016318;49.63410407506246;60.06377543708447;38.656242368675755;47.348348422860724;46.27336461174776;26.52256033956042;48.59132935744331;42.70678357754325;18.30078236881205;20.20540342099268;14.56442978241553;38.547620326646616;47.688994703647374;39.47973201251382;38.17598597486521;36.86684493131744;48.44689422611005;57.783684081267936;39.853413228489096
27;7.07537166587758;31.646791208450786;57.601465840885915;46.63635627846322;82.85588128094096;34.19706211608429;65.49776812769595;20.81427974948681;17.131037023426206;44.66473732776644;61.82265923063854;64.74685561556862;50.33983000867418;41.950465419674025;69.29500096949178;53.17885960888042;47.633075094312225;46.383923207075284;70.2762667725731;44.97236510465825;16.04727811127137;49.79120783090285;35.5771962776732;78.78316954800965;68.03456642664408;34.81039111456724;52.69151876191186;61.19939047575862;39.7763052980522;49.60891653935889;49.95574635456556;24.660573940791426;48.504323334398684;46.053033357162185;20.656965016471077;20.413451464486286;15.873703083021931;40.60118850459415;57.29429290703955;42.468046842617866;40.5698499990267;44.45931768879554;50.78469946499593;64.67897538759148;41.861614780555264
28;7.436583808507277;33.77209888587434;58.33376364232888;51.98583091033137;87.1194446934244;39.00819527248435;69.0967030462119;21.08058077543816;17.22518517504965;45.00438024952162;64.97567771778391;65.24078147923801;50.51637543687954;41.327809136674695;71.13447645190833;61.065853930789714;48.6834922069656;53.267931592256915;80.50500271819682;46.04905244205161;16.59598315087703;51.97845232188458;37.859180398972356;77.93649910362478;76.56613360024144;42.311199539353176;52.493047003487625;64.68414869282799;43.748489188900166;50.626057882826395;54.63114831381747;26.819003472008202;51.04379718900063;46.942346724766885;23.9601775992177;21.151464589035246;14.766887279736347;39.65083661870119;56.8223152525475;43.42981998391854;41.9861723914036;48.833552683653444;52.08642314623192;72.95756774977973;47.05265612124401
29;7.597859957946378;36.16309997944551;61.42521057782269;49.6619272460227;92.15166407349827;40.01014303952404;68.14688521150397;20.984506658230586;16.567519323416434;48.25675136318629;70.94789465968887;64.98866548456513;52.18924772938257;43.981489464431604;71.64316863312999;63.779407001484834;46.72781337157382;53.44643602924554;84.5758330122928;48.447028186938965;20.58183219400259;53.192986548586894;39.140681119444714;76.03630228889786;76.74862887257133;38.501411194819376;49.856370853831;66.60401902283262;45.44002718485369;49.755508040429945;54.93273413637368;29.68006564790407;50.47332609482059;48.09499374919432;25.256378245594725;21.473672288268606;16.798362035004185;41.06699000763424;57.59307176890457;45.201742554880994;41.9259486997659;47.47630443952043;54.314100931548104;72.46683201364483;48.85324670486821
30;7.807637928393257;39.533572061552924;65.27495208007046;51.67813690279025;94.95287689523929;41.420114052343486;71.54234789691736;20.43359863000564;17.306126538018454;50.45218314684444;75.29901902542052;65.22947630818163;53.76303160455017;48.04869558067461;70.37055721745192;63.96037926231841;50.987410393206964;52.35381280254451;82.82430965549091;47.2637935479297;23.35890184813903;54.8106450078465;39.354260895932576;81.41305712688586;75.7202960711508;36.04529217359715;53.2636162687348;71.63942235956743;47.99840565269476;48.77667237256062;56.76882616602663;28.787337553363525;52.68007627010481;48.120579868557876;25.07248747888262;21.620547679919497;15.382606910219538;43.55179663335825;58.77887482201316;49.55816544551316;43.88782243566504;46.642613561995056;55.036324830772664;68.90114800586299;49.82916468927955
31;8.09822220067028;41.37309854413921;68.42567006188258;54.23475486915902;92.18040898280243;40.223045712287465;73.22691239112991;20.732517500912508;18.219583922323622;54.178052298619725;75.58589905806005;63.40722589104103;56.68783619769025;51.19594211664336;70.24562172170693;66.19365822686679;56.898648333071364;54.5223513885601;84.3120580469613;48.49620617510648;25.417506186300816;54.46733381395503;40.8697909026951;81.57901532197579;78.99703879245627;36.56217938944595;55.13717768619588;74.14414000915028;46.59070930013177;49.56179237373083;58.82677567268642;29.100471496110515;56.372585848532665;50.115665582490664;27.84893679812303;24.18235487542865;16.409646188368697;44.49449513327628;58.910931792788276;51.44874494814692;45.631853320932045;46.71066668334868;58.35150030475577;73.5857186494545;53.80042252026559
32;8.55788022530571;37.441641599686456;67.82278779909112;59.67843759730106;98.56002289672833;46.48950339805426;79.77408618031389;20.46187063263129;18.48955676291016;57.620251165969805;77.88591330028287;66.50546839470067;56.79789036001963;55.30234985302131;76.64884968574364;69.1907033194813;57.28825546630348;58.60989529148893;93.75156572100278;48.62424216564012;25.841222849370798;59.332300763645485;46.31209651303892;83.86746196326875;84.87944613830585;37.41835557724297;59.732381024740036;78.7143721810357;48.994683635186384;52.717731851949104;62.07993905713233;34.32491132073764;60.41273060791428;51.76540302605815;26.87952404030102;24.2205803725068;19.04404160266803;48.389790673916025;55.617667990483724;50.06320317511053;48.94389305414325;50.654551862921316;61.43777866257014;77.21495010089131;57.353130253168686
33;8.928857627563385;39.143212941802645;69.47679778952036;61.8945703474581;105.33374499909691;47.44733720081445;83.51680728497341;20.53220608397647;21.41834249044535;60.91242850677712;86.29650064669518;72.21452748665482;57.79676272414912;57.22293895237305;83.33559973700805;70.51158356656957;59.32635280913724;56.094253460814144;101.67940044832655;50.69392669772993;25.221970410765714;63.79081650199206;46.36983402753898;90.8809624072788;83.54766017012679;37.433809732738624;60.90703915807565;82.79361157256433;49.287813965278644;54.491297568501494;66.32714686472524;35.35575661555691;62.63558696203151;51.96746575443921;25.957246994936074;26.300684639527145;18.598803775932424;51.166326110976;59.61875156636823;54.97265361795567;53.14847320875587;51.26481707093979;63.53081910607521;78.7643417791398;58.219798012817655
