bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv28_f0_n1,B,1892,0.433,48,4.099833537721061,4.738700693387032,4.099833537721061
mv_f0_lv74_f2_n1,B,6972,0.433,48,4.099820499947072,4.805278539731646,4.099820499947072
mv_f0_lv31_f2_c32,A,2709,0.433,48,4.099768003113319,6.220480556601775,4.099768003113319
mv_f0_lv28_f0_c1,B,1893,0.433,48,4.0997637282720225,4.738643066573645,4.0997637282720225
mv_f0_lv28_f1_n21,C,2012,0.433,48,4.099755970322799,6.468145067486217,4.099755970322799
mv_f0_lv74_f2_c5,B,6981,0.433,48,4.099748940542915,4.820509807450856,4.099748940542915
mv_f0_lv61_f2_c2,A,5683,0.433,48,4.09973617952917,4.649568869060433,4.09973617952917
mv_f0_lv74_f2_c0,B,6971,0.433,48,4.09966287787987,4.792972802317123,4.09966287787987
mv_f0_lv41_f0_c38,A,4033,0.433,48,4.099659611425269,5.50679979295764,4.099659611425269
mv_f0_lv28_f1_c7,B,1985,0.433,48,4.099656916910239,4.957606360079912,4.099656916910239
mv_f0_lv74_f2_n16,C,7002,0.433,48,4.0996557968279435,5.254518621407782,4.0996557968279435
mv_f0_lv36_f0_c11,C,3453,0.433,48,4.099631089966215,4.942396270719909,4.099631089966215
mv_f0_lv74_busbar,B,719,0.433,48,4.0995618945489865,4.780627912006427,4.0995618945489865
mv_f0_lv30_f0_n6,B,2446,0.433,48,4.099540305027754,5.092943749230759,4.099540305027754
mv_f0_lv61_f0_n2,A,5522,0.433,48,4.0995357031744915,4.534926820381856,4.0995357031744915
mv_f0_lv74_f1_n5,B,6900,0.433,48,4.0995237948462195,5.255490902128315,4.0995237948462195
mv_f0_lv75_f0_n25,A,7096,0.433,48,4.099523063164917,4.972047006583934,4.099523063164917
mv_f0_lv61_f0_c2,A,5523,0.433,48,4.0995213260785315,4.534989920270905,4.0995213260785315
mv_f0_lv75_f1_n4,A,7134,0.433,48,4.099518721339016,4.735947441098498,4.099518721339016
mv_f0_lv31_f2_n32,A,2708,0.433,48,4.099517777567365,6.2204075201608795,4.099517777567365
mv_f0_lv31_f0_c4,A,2493,0.433,48,4.099517745409127,4.964205535464018,4.099517745409127
mv_f0_n412,C,162,22.0,48,4.099514734443709,4.536960385572203,4.099514734443709
mv_f0_lv64_f2_n12,A,6244,0.433,48,4.099514462614901,5.050116324783557,4.099514462614901
