time_step;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79
10;2.56417224765841;34.38263072588303;13.871034917463652;34.38251114120205;17.651769055632897;33.150571991205865;2.115679545064577;3.214058228992883;19.623527004599634;19.673395867537025;6.382311347863631;32.706066218056776;14.28954150992807;13.7897891215674;21.203180315625907;32.14101636526579;14.837433033817044;3.21411248544868;13.096839311560698;5.3569102198429315;18.993732950437504;1.7741013159025536;25.581256307963056;5.262762765423309;2.3363028575299474;587.9302980032419;23.38493747874562;587.9297044234694;2.3817509760607107;20.671427116307488;25.72445168374434;56.73015663541443;19.550764761251795;16.260795040836893;13.445328666656236;541.8511027467448;34.92269527811753;18.828467596826407;3.0990291750786163;22.355101020534697;14.801757203643975;541.8515980658976;3.261782793683988;514.6289791989113;27.13336315613149;81.68722579068367;15.216884289149696;14.795606520283389;17.631776277076757;14.825798642509296;28.06492191599116;454.18101081752565;18.470995307004053;454.1804164815558;33.4714354055113;19.361877487387037;22.09912526778483;127.41722149897667;3.191555526786776;126.13285894300046;18.562221085378507;50.05280777572519;18.061011279771535;63.06664602864599;21.492479671129917;21.376723678004723;39.949112821468745;315.3343115981464;23.9476397350603;15.41786539785284;16.221135229720936;301.47312319540373;14.222015905908137;120.58901134067482;5.573344895404562;17.495943964919967;8.17558832532944;38.10188478037275;40.396334854378715;22.10683148848846
11;2.495244183953566;31.856822164409603;10.356205206910396;31.85670246019374;16.37485400613031;30.33055385220354;2.1214497028304233;2.991239303354569;19.603884726194025;18.89687258149761;5.540596014156616;32.647756778832886;14.481469296968802;12.485935783444232;22.29779416176263;29.912827697337608;7.5676450652811385;3.9245766161021205;12.517594073708981;4.9855455425311135;19.14311589355813;1.783253482362112;23.133194174948375;6.705003501595595;2.3217975694813835;612.4170881000701;22.94015359552503;612.4164969724557;2.6512472557734457;20.636984252735587;25.229661475215227;59.54777274545921;18.28644080586069;16.110391374101464;13.16723064014985;570.1521660557822;32.66678464735603;18.033386448016365;2.8417862970163914;21.089993938524483;13.647496656959875;570.1526624109489;3.3443562109947154;544.7746115243825;27.709274235318272;86.47224677168964;15.656897047236203;16.07860302786766;17.83430489630393;15.77060239564295;30.36521221149101;491.71469760112257;17.539008226857188;491.71410283270217;32.745825989703974;21.31112268271926;23.400674160664312;135.62688838071193;5.984173653609244;123.65899603006771;16.408581792271466;49.07111603306658;18.303132529502093;61.82971434000134;21.510753766650758;19.66558451124314;27.857970108460844;309.1496522940177;24.59425255774457;15.91612924473243;13.131146704846078;293.6710852187113;13.176258161608583;117.46819624055922;5.72489035181965;16.24759202401099;7.628533415726205;36.366752184133055;39.98137326333543;19.886709288101247
12;2.450802367429673;33.9353289191797;8.361497934340996;33.93520950291558;16.239901404243625;32.05979032962588;2.118820630120803;3.109767354747485;19.48121359152096;18.356564639367363;4.559359790598781;30.18508353733521;17.02220456997908;11.269324207648097;21.55004274817911;31.098107053228585;8.76234859762653;3.109821539359991;10.808794324977347;5.1830919021335555;18.110259598100424;1.6593796552321485;23.13744835850591;5.241371836254867;2.3811225757185035;556.9339286412811;21.869646270650584;556.9333339768162;1.7059163307218719;21.63280023977095;23.366832456923873;54.294176235695346;17.668272304775346;16.959307488959407;11.019352307744752;517.5046060446253;32.09340656655763;15.621829565545417;2.8678280279177204;20.946122583903986;9.858655314697346;517.5051073336305;3.202922092997646;483.7712214073436;26.606471304074642;76.78916910481426;14.433790784231798;16.139153659339378;17.697031853002052;22.214608703443446;30.108807141867818;424.2182637575341;16.964182787129527;424.2176706185717;31.105767984539234;18.100307044656613;22.466470757531003;124.60268236997634;3.323660961358774;123.22028361345232;15.394661832489149;48.89702394026115;17.52375208190243;61.61035847306838;21.976732088189532;18.754224861790025;13.287285822502726;308.05287457920764;23.31344867361192;15.80295958327863;13.121636040615344;295.6849383237057;14.136933517754727;118.27373723151491;5.631524322247452;15.93580162194899;7.51407178151727;36.83596680206162;41.42113022657427;18.722112516467455
13;2.5918028264957305;22.199875017110973;8.117546401394181;22.199755400168307;15.4026811644872;17.150056421003853;2.0641554207099633;2.072653087534267;20.684768815060885;19.251854873758827;5.531460046518007;31.448591783004616;19.671594340139745;10.07025893832059;19.3068048910367;16.140909835251872;8.364516624461992;2.9491446211226617;11.751196084731284;2.6902258599998468;16.800350420219115;2.293813158007528;15.045665577152304;5.22423471304404;2.1601644332912473;560.9217707582582;23.963778590307587;560.921179025958;1.8162781546704592;19.882919305593237;24.61482185725664;54.656168302342934;18.096900684283735;17.5475959090812;9.45633507448787;524.1930674600886;31.614787216423245;15.445058735360783;3.208282976361105;20.87094957585339;11.516314796800641;524.1935650653411;3.4025739017595433;502.1524643900123;32.812521214005585;79.70682667678469;15.03297997968867;15.532457508903999;13.56169204649689;42.86493097643262;20.252958930158176;450.6032134341202;18.190350448326924;450.6026196121086;33.58655302215291;19.171475900817143;17.767731898218248;135.28932010668765;2.7275813611131654;132.86863292440557;15.655081169402768;52.725733924522785;18.504343878544034;66.4345329749413;20.938066775410373;21.226575303963468;8.0114193063235;332.17374634609456;23.78222441207159;19.873696820231444;9.180352106848826;319.05639585567246;14.43813568928715;127.62232038198653;6.031266420829217;14.857154764641328;8.278613907576808;39.85151432074282;41.01368666827814;18.177838333053803
14;2.7902061382358054;23.788108057990716;10.652240659612525;23.78798818319199;15.536974563257164;16.83452449050468;2.0631371344386524;2.0721382014201604;21.459794644816117;20.29879951826224;6.033465719053324;31.968227009876017;17.788303261231505;9.821376966091295;21.346371764581058;16.098241534296402;8.566496722173197;2.980961317731508;13.363398174901231;2.683114675441082;22.834495664527342;1.7914822690528491;17.11727133256927;4.779872247695074;2.787557340819914;627.0418006751532;31.027652833693452;627.0412113111576;2.160903220561075;21.164089861519624;25.39231324505577;60.61645867590808;20.552430994620778;18.879817997610175;10.962828002663743;580.8296624441061;35.5879491020258;16.27237875906757;5.381200754448147;25.547810230179515;12.468097522424182;580.8301612036395;3.55293920277353;557.1675707600355;35.98715939773389;88.43938316795354;15.321268078704001;16.931477835050234;12.793615392971017;23.382437445515123;24.722991191817073;516.9242702204893;20.251417290675782;516.9236772399183;31.09318935147493;22.736865176764635;26.558856746907956;161.51270855527957;2.4284428577750665;160.7216474785367;16.91086082270726;63.77851734287548;21.137092498573594;80.36103990279727;21.696588768611743;27.064595735258013;13.609740733268625;401.80627904753317;26.430315280272644;20.4618840993772;13.454870086364151;381.9695013323469;14.224278465242602;152.78756300007902;9.643706951422057;16.877707686190437;9.040985129808748;45.9749178654888;36.13044472236156;20.800821104868746
15;2.8707220908256046;24.2119605549809;7.444148739909731;24.211840796109875;17.023812852250174;17.816076813378203;2.0627146672776813;2.0720015884533307;21.809471758073325;21.282264038818575;5.322406945709865;33.37630882890986;13.317605144883373;9.954476447763318;20.939161259845747;17.201904984221017;9.370045691799605;2.998507758393361;14.213358535802639;2.86705849039902;20.642060366136626;1.678410013828852;19.76330567633818;4.001320645438038;2.892222915504124;721.2866200862625;34.17425995880622;721.2860294717564;2.088705651646222;23.207982657743138;27.072196631742422;67.58018935166227;20.59590430531187;20.93214288865288;10.271264006378225;649.336846423461;38.34178284524825;14.348017884680678;5.685356701433516;22.354658153096686;11.681371470035163;649.3373481452657;3.9425539867535497;597.144172053645;35.289737192136336;94.7848753317998;15.178439827499963;16.9930099275171;14.185911735635818;41.01656572387007;24.877797519431528;540.410598778585;19.953700148024502;540.4100064841193;32.30512447690546;23.789988125617644;30.94375022293218;170.0627755458395;2.4612373579445643;167.9331904361947;14.631984513528645;66.6402406498868;20.213254762863965;83.96681114603692;22.583455657209214;23.76862882810139;19.97461843763466;419.83513397133584;26.80661571932112;19.73106952637871;12.219070175598215;379.61338312002425;14.565273858938568;151.84511598377338;13.559081995514436;15.943123863758219;9.957967142482914;47.55505301846106;36.7344648313553;21.840254841539274
16;3.1592967601114528;22.973467860014036;11.505454103499007;22.973348533140566;19.966608678684782;16.56477471625042;2.060969914564634;2.071198824391173;24.177905645620495;23.14478010819036;5.16214425225537;36.04879827661473;16.235491005969276;11.447649762783026;21.354504940482926;15.555071270632927;8.973649713676627;3.025441052596445;22.08771170743501;2.5925860719300706;22.32058509179249;4.468696623046835;18.285733230296273;4.690086948741436;2.3938551175114013;834.4066362116505;29.891093420250336;834.4060417120413;2.4857594781403702;26.444377273141743;29.004270548279482;77.65330574952985;20.537225663546415;22.540587955186226;12.233361454683363;748.9113512893505;42.92907850669225;15.227552790177587;5.966871584269593;25.04211669724609;11.977779532250727;748.911845564452;4.1382918120532315;579.5941798632041;38.721613504430955;91.99916205251182;16.35044595551241;18.904367164848416;15.947925264983114;42.241184099545734;51.46832120765391;525.3608938295207;20.835194335599848;525.3603002189811;33.22657490384613;22.94535757990652;33.070403915321464;159.6018673823112;2.5140177186921417;158.5109863294339;17.60326589788236;62.90127062380443;21.90182313245158;79.25570873513303;24.823518777216915;26.86343001928237;8.350049162998108;396.2796202935006;32.09376645313453;22.768720483926728;11.751381663598192;387.2080102157653;18.967733741184496;154.88296717092234;8.807361023168088;17.52541511310366;10.397218010234209;46.41605631529628;36.52596486841547;24.613776952316886
17;3.241816166936355;23.250808822995573;12.576421664803226;23.25068972762566;20.055075650494505;16.46327824971896;2.0604482371594766;2.070937979798752;21.884075264490722;24.11586453643615;6.906958315534319;36.40750871001384;17.103305715346156;12.109812509077999;21.85307981756598;15.45222116720923;8.574169721706648;3.6920662517230682;22.012268317672653;2.575444289852636;21.490786974568753;3.9544163546549584;15.62572969421697;1.9854345815522478;2.3473722091129865;798.402725218155;33.78731437191246;798.4021320013854;2.38738846951078;25.5823495569707;27.573161589761824;74.97674687926603;22.107025847850394;20.924264822354647;12.636913194207633;709.8189886455098;44.81932549774692;14.769966892146805;7.066858270210383;28.10401804575111;12.482380038149632;709.819480374837;3.746045895328356;531.3006405892962;38.09355339276654;84.33352090051744;16.900359719697754;20.065496435612832;20.641479071576896;42.109187758376244;68.73985232565119;509.773191154758;21.794902265089537;509.7725964817749;30.53669154236889;22.434960680477545;31.27996396895727;146.2170392333896;2.54165103578723;144.38349791107484;17.831681479473183;57.295124472127455;24.299533286603804;72.19196464765763;24.621800353621108;27.62136003078071;6.000378433968186;360.9609006104659;32.76187433494548;23.41418605530101;10.156987704800308;345.32063118183885;14.59379496414503;138.12801518339305;9.568857762392527;20.97420841134359;10.90109758472862;46.15633486294099;35.544901393708514;26.85461346778367
18;3.5608779986471855;20.791974689416843;13.158809186539841;30.64434078215618;24.528190674892674;14.55723075972814;2.05892879415877;2.0702536620261704;22.445294025587295;28.37675085137471;8.52875354139743;35.48910332928527;16.37878995823896;13.210071507438839;21.811508556226364;13.763213071021088;8.580325648359953;3.3329729003788597;23.15005533315288;2.293942461976297;22.779873950145724;4.292452810655844;18.29213089839517;1.9312278146870037;3.643812691161165;1038.889325632901;25.85380125831886;1038.8887354851176;1.7849069430564135;27.203414055888857;31.437996068941114;102.43163117220928;23.61168384307403;24.92028047748118;13.800297243198347;816.1276948816449;50.22065318610633;17.23126084583198;7.076762718538056;30.7083523258257;11.711467922874153;816.1282250493953;4.349325050217764;616.142966767772;40.42110465735148;97.80055654541464;17.589396649644957;23.968029600009768;24.84704630184014;43.604168313133506;103.96851538707156;579.9507756638994;23.08268233893234;579.9501886673895;33.695130509559;25.627996975434144;39.378912856920486;142.89732578691573;2.4795079845091226;141.50207383958053;18.056899346142018;56.15170184477216;27.56539717308803;70.7512516529033;28.580764459566577;31.987856317168323;26.164768211850976;353.7573305347666;35.58341773745815;25.695531721876403;17.375526946141967;344.643569086822;22.37272606815615;137.85719171797402;15.4925061677272;19.80119136355571;10.89081582513833;44.96617267432131;37.82042741158416;28.886082540588077
19;3.7874415596639643;25.945483625784956;13.388332462426972;33.53540051102404;23.057842319108214;19.018629081682434;2.057589233733481;2.0696912105195118;23.286442494782257;29.189063705149692;8.26172248309407;35.26390273155439;22.65278930433045;12.319228304064726;21.365470255260497;13.358921318434763;9.993035010994742;3.5883968995643167;19.300210322026487;2.2265605395776924;23.91448279598617;4.219765308150582;20.318878010842603;2.3711642385659855;2.548408722340784;1056.4725322421818;30.870333573954756;1056.4719514565234;2.3446491417941697;31.56351995359489;31.677578730705534;101.36203649097644;25.927085714793;24.36274569672485;16.10970136289867;786.7711134889654;53.95068920736035;18.433103144964143;7.2648463681286595;33.05515690687004;16.856034235572512;786.7716695801982;4.459910653904166;587.8673274815453;44.41159105528834;93.31235996100953;20.48892581991922;24.53351328356821;24.192585636149914;44.27798562490924;89.61478653704175;533.7870998021842;25.13075746800224;533.786516952565;31.801957690155508;23.509130857347074;40.21292802839295;167.15485253571393;2.579761372548564;165.66105816833445;17.644878216806994;65.73860047661348;28.600598623417405;82.83074402990206;31.571154167609695;33.44020256634741;20.51513360754314;414.15479324781046;38.2037327994322;28.03043156762514;16.32945717314744;400.0535202496197;25.8638820436827;160.02117206411933;19.28792259772397;21.092291149415093;13.134921012584103;53.92380363114179;58.938217582691045;30.500489225875864
20;4.054552724053946;20.12595743620508;16.702822485253186;34.37691076147307;25.22718533576584;12.074659116015805;2.056166099993508;2.069128083403075;25.944386163210993;30.016141771214468;8.616464933573306;36.45286812769661;22.933730710315988;12.135555690007491;22.784912161573345;14.248323159821478;8.79057291089667;3.104577245526947;18.80436823516756;2.0587700841065524;25.812225457119787;4.081492050465788;20.2218232721494;1.76717867000221;2.5267170671216848;1074.916194209558;46.340540444845324;1074.915627277019;3.4101031321757493;31.870023611610733;31.59877702199597;104.58701352279958;28.67248647447888;27.384011910275618;16.762011275590822;849.7355209557613;57.96766272237013;22.86375110583883;7.494133032651659;34.65943922385576;23.285932714511713;849.736114942149;4.696517138997373;640.3056305947142;51.356336697124746;101.63590006152855;21.70241029450307;26.407665761280462;29.31359889098617;42.09697557819479;97.42768130293695;605.8109790581858;31.05162675284373;605.8104027560563;31.554853372064734;27.135036092145555;47.80755507704533;194.57025935075634;2.498809425678992;192.8734756829018;22.65605910295348;76.53717869860809;31.28699735884227;96.4369523761047;33.668908272126025;34.63844726061381;19.10662170057863;482.1858326223087;39.92441420764279;27.600535376866215;17.61625224915778;471.42535864416135;27.18263739612044;188.56990811622487;17.87897103938258;22.534729243784575;12.213705719771784;65.56278891880636;61.563479341213835;31.526185743435338
