time_step;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79
0;3.48136115897199;101.02869998793986;35.79777265311909;98.72016325662366;25.78403676443695;98.72026997242301;2.126995137834009;9.872015320189686;31.618666714002742;33.15705448845377;3.687554065760322;35.07881471879243;8.826877217736268;15.546291622471998;20.92835063624863;41.75615210098669;12.635111562913437;4.175603501408197;18.377919699139447;3.5198208271687426;19.135255199516347;42.23806265056248;47.09154810341624;17.488721871372576;5.987760382276685;507.52363234078894;18.980063863180384;507.52417488797283;4.340012641918832;22.66607813056075;28.808898902440845;50.752525994908105;23.306660423477073;20.59603264539404;12.022409681535311;507.52520502942156;51.61006960204661;24.5037363857527;3.272183480211933;29.056631983107355;21.94214573427831;451.3674530121641;3.885373621764613;451.36685680689413;44.36319053456941;67.54912284948044;24.473592284735336;22.478965205079078;29.82027111850176;13.509858950028523;45.106054711639196;425.5599614718709;29.609341354895037;335.6902036681062;46.364070296949066;16.78453724228457;47.99065680733447;134.27651431782962;5.91152685191443;134.276730636008;23.067336033261718;53.284502713871696;23.04645415216407;67.13835437888672;32.527423743965514;33.364783860393906;38.37710603362446;231.25094699973297;31.220227991071;24.582851265565516;32.933262174223806;219.49556741472045;18.97924254578962;56.65261892525625;6.137063038391491;25.140456081472035;10.868761873430497;24.07444355022586;30.253214056292695;20.770168767554004
1;3.232501023681754;68.92435143500207;36.417293070794926;67.60551930976557;23.63758338233398;67.60562698762043;2.1400083606775677;6.760550906486736;28.299001289966807;32.591241501953014;3.6089942746233192;34.08984704576851;6.4815641442787095;14.746238858173838;19.413573921356704;40.184982112656364;11.204096156153263;4.018486396132803;13.487795035126723;3.504960636065877;18.36753358738371;42.059742252435676;30.14581879864602;17.435552622394642;4.949463832966234;517.2884017018938;18.667198152179495;517.2889451953872;4.200473239735657;21.900715882145004;26.056785880862353;51.72900320212529;21.68442527288843;19.579726836602422;11.750312574636414;517.2899772485496;47.870879946125946;22.35811658544558;3.3918779014948086;27.686259166091254;21.47723879163803;454.66436435828007;3.9865291504769607;454.6637674005149;39.600854961001616;67.48962539120433;21.646365539991056;19.63990562781567;29.81997896998007;13.497959501761637;45.20111270638246;425.18512795984486;28.959488881559704;331.33998527540143;45.18184136345146;16.567026356220723;43.44645076707964;132.5364274962321;5.679256659659929;132.53664407871685;22.699323448082815;52.59399227839976;22.03111455680822;66.26831108917584;28.09874340223792;30.313408132217408;37.05728236813514;225.78372088225942;30.52251346963914;18.82738678314975;29.679298150641408;210.2096941335577;16.475394643831812;54.45846431288719;5.4514438416886914;24.980879044120062;10.284026263909775;22.241469029180873;24.12006368684931;20.114845113015527
2;2.986821317381458;66.03505082881426;35.32929809574662;63.03093861493283;20.671841161318685;63.03104655792028;2.1414254692646217;6.303092843311386;26.818666010531224;27.308562371095014;3.643500144173585;35.260479617871724;6.649890118606355;14.459435606205737;18.989110939575596;39.60840656700605;11.400022131813001;3.960828811285161;11.349724963409951;3.4544190853960606;17.353016890040003;41.4532442012918;38.00006435412885;15.79703633552193;4.7699754158443515;486.8504664216783;17.059612910681047;486.8510109016393;4.052929814001485;20.129487520139488;24.719081032534014;48.685209955179346;19.908714945597218;18.282626903684044;11.014530310742696;486.85204495954173;43.96089087673564;19.181080218168262;3.2722813962050763;25.866543486290784;20.811560138257406;428.6208018542725;3.702078078298366;428.6202041035715;37.63871093480719;63.47961315312609;21.15115854273887;18.58591530651015;26.95776155571874;12.695957105797845;35.05198324667481;399.9220515632054;26.20069063468288;312.8702203179908;44.20010128036639;15.643538148650062;39.77040501099701;125.14852215578003;5.796069848127293;125.14873905637884;21.162868870281596;49.66228406095198;20.738164841768437;62.57435854279782;24.724705170312586;26.14290397780711;23.329597268277556;217.21478184333947;28.82957257907068;17.849062325069728;28.46382520074911;205.36579096303788;15.55137339503165;52.46260072136183;5.449876805475319;22.54586251833366;9.273494547793346;22.184338741643007;19.685745469385914;18.737666111984673
3;2.812475756917573;54.384355362808975;33.43116406887;52.47707293954124;19.044025925901277;52.47718108204731;2.13097804730784;5.2477062570215045;23.916240051552005;26.918444415571162;3.6345783185129923;34.247390816893926;6.083253088066656;13.245613668230572;18.135705407405716;29.110979885335812;11.191821387224882;3.461472895336861;7.587930380582996;3.3217659825987074;15.999771064752377;39.861407466516205;35.126701317174884;9.731656705011737;5.080265921345699;471.7508495320127;18.684199541928724;471.75139347914046;4.200018858726931;20.341687005512345;22.710683195438826;47.17524813102014;18.37490364929956;17.74078820895938;10.273034329460163;471.75242561588703;46.47715616268474;19.101027724267293;3.2788502963285335;22.717524280413762;20.938048793752987;412.8261710924061;3.395497293251636;412.8255729213553;34.48315823574696;59.99888530717927;20.60741330464634;16.911124318957775;21.299216448375937;11.99981153148261;32.05465282114579;377.99346636569567;25.69272686396894;283.61359301357805;35.5155589475133;14.180706782477396;35.307782356955464;113.44587124262277;5.527551418103678;113.44608817762096;19.943260568317744;45.018375003234;19.25486126118173;56.7230330180916;23.043075188598632;25.305812732062666;26.194197855826467;203.45507630942885;27.572707333553826;16.465457802517566;26.496925240434788;192.97294318498396;16.012723695904178;48.123127946564544;5.4495123450885075;20.530930260525988;8.566749309347422;19.53068247112602;17.625511292710826;17.960821053081578
4;2.722137046557135;53.53691135752129;34.00752424537347;51.3582497742217;18.947944599807908;51.35835796017124;2.140153149472992;5.135823934080959;23.33778770061331;25.261362490464673;3.565382655323578;33.87581604916362;5.903841489694124;12.865865059682735;20.69485680322757;28.103731944773262;12.609678924101775;3.4015438568225274;7.671368737874987;3.4027290088623965;15.560791520816263;40.83296389222341;29.789107900381474;8.060087284713587;4.7523284964232495;463.44577486799466;18.355406696601673;463.44631904098776;4.363651924934404;18.621271694490364;22.206912523228482;46.34474074184754;17.755449108927955;16.886151537888335;10.052912569111255;463.4473517584393;45.41310295449138;19.61943449281248;3.285482080194805;21.886555716019352;24.717729508423442;407.0063328885257;3.429942685517869;407.00573436697704;33.41167166215633;59.468005084702746;19.568431864924143;15.745001769846246;18.89742610898683;11.893635500758498;31.348995985545947;374.64892104248275;24.50691196837231;282.89429162093205;32.94458514433035;14.144741722948995;26.677568014007573;113.15815084558784;5.484331451372551;113.15836786308002;19.314923068133226;44.904200308641045;18.569300453123482;56.579172849882866;24.038459767283204;24.927769867592755;43.91969911719061;212.01398224191067;26.749778138642917;14.84616880083328;24.533357427548648;195.24796397599079;15.493442045664588;48.84648865789544;4.359639825808196;19.95280207759307;8.255518380649288;20.15450715150532;17.244962445696512;18.046118387660368
5;2.6850957978227363;64.0042018374966;34.968098996580665;62.19302588344844;18.399583070327825;62.193133785351066;2.2501610277863358;6.219301537355451;22.83137996754227;25.24111909189259;4.313130330313697;34.57729773513979;5.5461726463007555;14.554828856087399;20.79278489015753;40.170429574036746;11.188296123121951;4.017031107318264;9.46321301045891;3.540685190356516;15.102556935517288;42.48843748180652;31.079677813326523;7.606967239599954;4.408127472112228;414.8158403042291;18.75767924024207;414.81638421984474;3.8401512039383467;18.38544401116135;22.166878816668472;41.481747222869245;17.642946651912176;16.367286286114805;9.65989453448982;414.81741612599984;44.39694504993141;18.81355117671242;3.2722977398124535;21.663354416689064;24.194240901629456;393.8050747772204;3.4749830542738356;393.80447612245973;33.33674653879448;57.68757794513706;19.54242791112409;14.63106734911514;15.569795450799301;11.537550084861632;33.87902789125296;363.4322308092794;22.997545822543945;267.9126456412347;33.36747398291553;13.395659435117185;25.564190167439715;107.16549264351578;5.772650129072018;107.16570976811633;19.224874358344138;42.52616143003315;18.93298478210357;53.5828437876387;23.587353497669017;25.08791920923491;37.79373254586248;201.14536278852563;25.81304541555865;15.037768682671876;26.3235872418212;192.15279062162307;14.419267718906037;48.023037173227635;4.599187856578707;19.868879535742607;8.302529520252401;22.201913221757458;16.972083550127074;18.531024330694283
6;2.718248900691649;65.66117974113838;36.881662474006575;63.4285738525778;18.660836470842163;63.42868184040642;2.1315323778980284;6.342856346379633;22.94410191508205;25.976379017452633;6.288974054951243;34.14792728248875;5.774296455867516;15.21157397636616;21.41213129455744;41.83102790975977;11.39177475463099;4.1830909384180055;9.996502422579088;3.639688443470239;15.566735961113947;43.67647654286725;28.919521202468346;8.698561550310254;4.479463344132512;424.64809146184274;18.46929105145425;424.64863626415877;3.9463391558948535;18.52340706163023;22.39247130931933;42.4649725793003;16.78975226621063;15.74855574448922;9.827388725510366;424.64967098034;44.924737128425264;19.354434238805858;3.285458280839615;22.3110452832849;24.98894590359302;385.799446021344;3.487758220864217;385.79884737512356;33.68162500182781;56.649091070069325;19.49932416095824;15.392506716591864;15.195551185694779;11.329852719744206;33.44443336369818;356.8897625201553;23.221151002457063;268.9608117812515;25.814541950143028;13.448067743828831;28.997877458785403;107.58475910112423;8.545064985963299;107.5849761912067;19.05316995114745;42.692536968551266;18.057306025389355;53.792477021973184;23.708116591419387;25.104955876721586;35.004294257295555;203.01488178874672;25.91456399357058;15.750960586138504;24.31837223769122;187.72879322970056;15.823477349283383;45.93746186226181;4.5982892366845824;20.522923981535214;7.998242424079891;21.583264670022345;25.2661343494239;18.209086833718203
7;2.7590878061994015;54.149676774936786;37.135342218216664;52.7387958325327;18.34735497383378;52.73890404997276;2.1285896482356055;5.273878549274717;22.953268389645274;27.618247747522222;6.738625083956391;35.06837378006538;5.604247042903573;14.068236535762416;23.522769181293874;29.214066725343912;11.189148894629422;3.4587704058939073;9.287647467457278;2.0653047636034776;15.298904765878707;21.277974980812687;38.58226372846275;12.25200578682815;5.2119154025562295;419.4284250429825;17.739098526634926;419.42897042065584;3.8806063444880023;17.49089483993212;24.944694405339686;41.94300602473404;17.780799447967006;15.780382223317835;9.957603145139132;419.43000591980154;44.53939999639579;19.08790441825104;3.2568730555158307;23.426959007328605;20.30887294851172;381.5652533552791;3.5334443145844907;381.56465489024544;34.48848707502103;55.64533884545095;20.758300976206602;16.372898528252957;15.594510263400036;11.129102285774122;33.698691834270356;350.5661238662471;23.234046451370606;262.64491689004643;10.026951439055615;13.132273014010984;29.309772146574996;105.05840138843435;8.054480600291539;105.05861846734648;19.317983730509315;41.69001412950836;17.37109103238599;52.52929825784519;24.214488688942556;25.215255780394248;33.266706166292515;198.06221199845055;27.596505391812045;16.819479765922313;22.489069237814217;186.3527508789314;15.31552967757381;45.784822579140474;4.782600263426622;20.126808908821843;8.288278328590613;21.17319604944688;26.192674651715915;17.912217950822125
8;2.6273720970198817;46.65978280385992;36.5959366341789;44.38628892110623;17.729603473009806;44.38639729928426;2.1292264792346027;4.438627838973495;22.00642724951347;26.711299403999604;6.355521934152719;34.26380414850653;5.204774772326895;13.919472273236705;21.561301794284102;21.47834761223458;12.401250133197326;3.231973889477508;9.502317323545979;2.0659201734657784;14.745261833062262;4.947858322261635;26.19255127134898;12.515826778648323;5.623812789585907;413.0005669417729;17.911572225556526;413.00111165758756;3.5617083378157015;17.954736426193776;21.266645264113258;41.30022002236182;17.816193133047154;15.907692144159128;10.114724818493027;413.00214458708393;43.873696232638295;17.134261632428892;3.2720962505368036;22.74464228698158;17.1831313468118;376.8678649348272;3.4318529416508916;376.8672661224886;32.170960108245986;54.88132307024367;18.92458557134751;16.088400680740016;20.489562987910766;10.976299104314567;32.95214947346036;345.75282423698684;22.087333292575078;264.3732570343769;10.559602243402031;13.218689999061118;28.396820989602965;105.74973711793018;5.540579761238848;105.74995411417154;17.756496734285008;41.964353620430174;16.27926633917314;52.874965988277054;22.833519797646325;23.44487449108866;33.54923139461109;202.99934808910237;26.43357417929673;15.843525406974274;22.638570926984244;191.29048711566475;14.67405632886766;47.168538276352294;2.340709594429699;20.00653208731059;7.968851761690769;21.02118003785402;21.544730928183746;16.529407082686884
9;2.540424551415057;47.02793199417227;34.79326275910813;45.570314330608134;17.14253586466111;45.57042270508557;2.126931059751567;4.5570303730269535;21.372948094127377;25.846955532452803;6.755353901190249;34.92344388848502;5.3518496448818915;14.517226403590822;20.999276122581367;21.9217491746912;11.18184450898842;3.192682317512911;9.835468966273204;2.0663618459722985;12.981328051565576;4.502054967136216;28.900520419961705;9.640629761673845;5.447661955722443;425.0285591227928;16.267417430059663;425.0291041019652;3.8883316638105847;17.32661000479531;20.18018498117555;42.50301930903887;16.250453696414294;15.083094706639532;9.839978673158924;425.0301375824227;44.988976449051535;15.771692011557942;3.2436404835851245;21.18813638256703;17.113231915008008;386.3213129238578;3.46372811512771;386.3207140048543;32.86684829426574;55.32807608850365;19.305512462281353;14.939076937207247;19.922414617408478;11.065649714135278;33.896029790146;348.5673681443536;20.404550166766917;264.1131930207495;9.425310775227725;13.205686800439468;27.23987880196757;105.64571155091744;5.611186979181209;105.64592858278257;17.623752807562195;41.92307365293228;14.897242427534286;52.82295322229827;22.359588084872378;22.584316871322365;36.45154426773402;201.6309884523316;26.167369958759533;16.22238856554466;23.36702752973107;186.34760022666106;15.26578129752322;44.00793360515802;1.9424043607039285;18.273531094646366;6.846003316737116;21.247764908534013;19.422757270436705;15.877517160725096
