phase,dss_name,pp_index,n,mae,rmse,max_ae,mbe
a,mv_f0_lv_baringa_park_caspian,9,48,3.170163103638911,3.8965565077243403,9.9214563459144,3.1645888515172125
a,mv_f0_lv_chatswood_fleet,2,48,2.863371048253933,4.292641732513301,12.417668674288223,2.5610024313205844
a,mv_f0_lv_chisholm_kershaw,6,48,2.2631233897061693,2.6494967785845414,6.529551123634079,-0.9313130378840121
a,mv_f0_lv_community_harrington,16,48,1.746614955640809,1.9655741779164388,3.2300620894457808,1.7223308052643145
a,mv_f0_lv_coral_claud,27,48,2.1304226394904338,2.702137929281509,7.196126134185164,0.7073715880344228
a,mv_f0_lv_edeys_mollisons,39,48,3.822510597004694,5.172423406332869,12.422435552725503,-3.127241956631581
a,mv_f0_lv_edeys_pioneer,15,48,11.047365629930283,11.523066518957766,17.812145152818573,11.047365629930283
a,mv_f0_lv_geraldine_pauline,31,48,2.0118610889768735,2.3628573360523992,5.480220761676875,0.3083402131093148
a,mv_f0_lv_golden_cherrywood,14,48,6.600865751444606,6.958975198556424,11.132077741629033,6.600865751444606
a,mv_f0_lv_greenview_snowdonia,3,48,6.666205551496314,7.151161490702373,11.657756006628262,6.666205551496314
a,mv_f0_lv_hadley_chesterfield,44,48,3.888857225411877,4.214208863378881,8.428129494231591,3.888857225411877
a,mv_f0_lv_hallam_edeys,11,48,3.9346585155730125,4.843174517812337,10.227241501435557,3.83419419230858
a,mv_f0_lv_hallam_rd_retirement,25,48,6.151983688266717,6.623434229952045,11.006685574585752,6.151983688266717
a,mv_f0_lv_highmount_ormond,41,48,7.162475868583942,7.903611516612064,14.91830975004563,-7.162475868583942
a,mv_f0_lv_jessica_geraldine,38,48,2.149493592773277,2.8111483353505955,7.523484716301212,-0.45279619945309135
a,mv_f0_lv_kershaw_ormond,4,48,10.59992864114061,11.382609108861777,18.344417561228127,10.59992864114061
a,mv_f0_lv_leopold_hazel,29,48,2.829606384168793,3.3140766805517297,6.571202835048972,2.2726238517123813
a,mv_f0_lv_leopold_wendy,22,48,4.950844684432364,5.373278169113701,10.695842674484709,4.950844684432364
a,mv_f0_lv_lesley_amy,36,48,0.9770548864419947,1.1552030203396684,2.5826030200920975,0.2342512742652201
a,mv_f0_lv_lesley_carmen,33,48,5.098336348897798,5.324563500534182,8.037976879523239,5.098336348897798
a,mv_f0_lv_malabar_byron,5,48,3.4791486646378558,3.8372419839440415,7.459192656595874,-3.4791486646378558
a,mv_f0_lv_meredith_harvey,18,48,9.416721651295857,10.33563488951382,20.05516691085893,9.416721651295857
a,mv_f0_lv_michelle_simon,28,48,2.1748737104239497,2.5803035954418254,4.7504536787162195,2.1594501203346192
a,mv_f0_lv_nimbus_amber,30,48,4.132591241640417,4.457652494524369,8.562840375199642,4.132591241640417
a,mv_f0_lv_norwegian_glasscocks,23,48,4.471676103715299,5.287230191343383,10.273510695862996,4.443310413855951
a,mv_f0_lv_oakgrove_oxenford,1,48,2.0562473394521827,2.5300097355625106,6.059883185480828,1.8499433241372512
a,mv_f0_lv_ormond_school,8,48,0.7184102787231814,0.8096774656317013,1.4949171959153258,0.5028843850319146
