bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv12_f1_n11,A,4036,0.433,48,4.34935893921545,5.728055235274728,4.34935893921545
mv_f0_lv39_f0_c2,B,9579,0.433,48,4.349334567070611,5.777913878986488,4.349334567070611
mv_f0_lv12_f1_c1,A,4017,0.433,48,4.349331783204703,5.49781187753394,4.349331783204703
mv_f0_lv39_f1_c34,B,9723,0.433,48,4.349312300795085,7.9654555772896956,4.349312300795085
mv_f0_lv15_f1_c1,A,4725,0.433,48,4.349293461551045,5.464870967163303,4.349293461551045
mv_f0_lv10_f1_n38,C,3482,0.433,48,4.349267681944826,5.636318801507218,4.349267681944826
mv_f0_lv10_f1_c39,C,3485,0.433,48,4.349263564727287,5.636306342699666,4.349263564727287
mv_f0_lv10_f1_n39,C,3484,0.433,48,4.349255227956339,5.636278188283651,4.349255227956339
mv_f0_lv13_f1_n2,B,4314,0.433,48,4.3492547215034385,5.488356656898438,4.3492547215034385
mv_f0_lv34_f0_c20,B,8751,0.433,48,4.349222049225026,6.1602167940011485,4.349222049225026
mv_f0_lv1_f3_n7,B,1032,0.433,48,4.3492137780416495,5.791459691022852,4.3492137780416495
mv_f0_lv16_f1_n12,A,5100,0.433,48,4.349195452536356,5.704552943686902,4.349195452536356
mv_f0_lv0_f1_n14,B,748,0.433,48,4.3491878565020885,6.131513069433086,4.3491878565020885
mv_f0_lv15_f1_n1,A,4724,0.433,48,4.349180878341037,5.464272573232051,4.349180878341037
mv_f0_lv1_f3_c7,B,1033,0.433,48,4.349151265179699,5.7916889580871205,4.349151265179699
mv_f0_lv39_f1_c35,B,9725,0.433,48,4.349144394123075,8.13523589146631,4.349144394123075
mv_f0_lv39_f1_n33,B,9720,0.433,48,4.349134590474013,7.933464526420029,4.349134590474013
mv_f0_lv24_f0_c39,C,6731,0.433,48,4.349128653315986,5.143522314631449,4.349128653315986
mv_f0_lv42_f5_n9,C,10828,0.433,48,4.349059200099762,5.998513646485792,4.349059200099762
mv_f0_lv4_f3_n6,B,1970,0.433,48,4.349057401883145,5.446844256048959,4.349057401883145
mv_f0_lv25_f4_c12,B,7107,0.433,48,4.348958037541347,5.478991201316464,4.348958037541347
mv_f0_lv8_f1_c2,B,2961,0.433,48,4.348929786012715,5.4516988082835285,4.348929786012715
mv_f0_lv39_f1_c10,B,9675,0.433,48,4.3489112772869225,6.13367441880863,4.3489112772869225
mv_f0_lv39_f1_n32,B,9718,0.433,48,4.348897592363291,7.848122493142456,4.348897592363291
mv_f0_lv28_f1_c3,A,7651,0.433,48,4.348884586263381,5.234021191257329,4.348884586263381
mv_f0_lv22_f0_c1,C,6091,0.433,48,4.348879285383693,6.0211535171299175,4.348879285383693
mv_f0_lv18_f0_c5,C,5467,0.433,48,4.348835117589476,5.167046838092681,4.348835117589476
mv_f0_lv25_f2_n39,C,7000,0.433,48,4.3488172001713865,5.743561971014738,4.3488172001713865
mv_f0_lv22_f0_n1,C,6090,0.433,48,4.348816595610434,6.020958735255514,4.348816595610434
mv_f0_lv25_f2_n9,A,6940,0.433,48,4.348815315869734,5.740451426463412,4.348815315869734
mv_f0_lv5_f5_n19,C,2476,0.433,48,4.3487800886721475,6.119886880646497,4.3487800886721475
mv_f0_lv14_f1_c2,C,4561,0.433,48,4.3487563544252685,5.061846921598422,4.3487563544252685
mv_f0_lv22_f2_c2,B,6253,0.433,48,4.348752847846831,5.926620575079189,4.348752847846831
mv_f0_lv25_f4_n12,B,7106,0.433,48,4.3487324504205,5.478872787505215,4.3487324504205
mv_f0_lv36_f2_n19,B,9094,0.433,48,4.348722180629685,6.206576194327882,4.348722180629685
mv_f0_lv32_f1_c18,C,8553,0.433,48,4.348710038111888,6.029989205925851,4.348710038111888
mv_f0_lv11_f2_n25,C,3790,0.433,48,4.34869788308447,5.7795895255244485,4.34869788308447
mv_f0_lv12_f2_c12,B,4119,0.433,48,4.348691452752946,5.484392498468316,4.348691452752946
mv_f0_lv10_f1_c37,C,3481,0.433,48,4.3486786437927964,5.629212109514612,4.3486786437927964
mv_f0_lv10_f1_c25,C,3457,0.433,48,4.348659227800241,5.608550876253185,4.348659227800241
